t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
1779197150.8712747,0.020436158000000003,0.9358641671124145,0.903,0.0,0.519,0.5006714165,0.06336448813701794,0,1.1013982057018903,156.02,2,"[529.4000244140625, 597.7999877929688]"
1779197150.921269,0.07043018300000001,1.0169010725355314,0.903,0.0,0.519,0.5023389770666666,0.22126357433235616,0,1.1013982057018903,104.91,2,"[529.4000244140625, 597.7999877929688]"
1779197150.9710627,0.120224073,1.0950877930224021,0.903,0.0,0.519,0.5040006841,0.3791288844453218,0,1.342233189399936,131.81,2,"[426.0, 720.4000244140625]"
1779197151.021098,0.17025921600000002,1.1689997027462473,0.903,0.0,0.519,0.5056687321666666,0.5381210718090604,0,1.2992817273391382,2.69,2,"[426.0, 720.4000244140625]"
1779197151.0711367,0.22029811800000001,1.2363911745832958,0.903,0.0,0.519,0.5073362781333334,0.6975895522551445,0,1.158155494853659,-2.69,2,"[401.6000061035156, 739.0]"
1779197151.1214216,0.270583257,1.2956624806048165,0.903,0.0,0.519,0.5090087831,0.8580595385351479,0,1.043106935762236,-13.45,2,"[401.6000061035156, 739.0]"
1779197151.1730149,0.32217626600000004,1.346211393977953,0.903,0.0,0.519,0.5107280327,1.0235716392974727,0,1.0062913968529805,-10.76,2,"[453.79998779296875, 668.5999755859375]"
1779197151.2215016,0.37066291500000004,1.3827918718338912,0.903,0.0,0.519,0.5123436840333333,1.1796023739047072,0,1.0293011086712651,80.7,2,"[453.79998779296875, 668.5999755859375]"
1779197151.2712426,0.42040399,1.4083165451349877,0.903,0.0,0.519,0.5140059783666666,1.3406584885071338,0,1.0845244170351482,118.36,2,"[478.20001220703125, 636.4000244140625]"
1779197151.3211558,0.47031704700000004,1.4207867380821084,0.903,0.0,0.519,0.5156700239,1.5024062262665372,0,1.0845244170351482,137.19,2,"[478.20001220703125, 636.4000244140625]"
1779197151.3714225,0.520583926,1.4196700285703399,0.903,0.0,0.519,0.5173433903666667,1.6655877896612794,0,1.244058418975255,177.54,2,"[433.79998779296875, 675.5999755859375]"
1779197151.4210997,0.570261,1.4049465461263928,0.903,0.0,0.519,0.5190020724666666,1.8278559726167356,0,1.3069516312785663,172.16,2,"[433.79998779296875, 675.5999755859375]"
