t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
1779196524.4711206,0.025632854,0.9364510187344869,0.903,0.0,0.3003687599492,0.7,0.11159800226716593,0,0.6642136811544826,-121.05,2,"[603.0, 523.7999877929688]"
1779196524.5211313,0.07564364900000001,1.0010815092702157,0.903,0.0,0.30109639527706666,0.7,0.3318026344271876,0,0.5967185264875144,-121.05,2,"[603.0, 523.7999877929688]"
1779196524.5710206,0.125532997,1.0611299270885,0.903,0.0,0.30182216862333333,0.7,0.5514437741925796,0,0.6227961998815703,-5.38,2,"[644.2000122070312, 452.79998779296875]"
1779196524.6211705,0.17568277200000001,1.1140300273182928,0.903,0.0,0.30255065884546667,0.7,0.7719071234191283,0,0.7393787397608791,2.69,2,"[644.2000122070312, 452.79998779296875]"
1779196524.671256,0.225768571,1.1568640114053403,0.903,0.0,0.30327760134026666,0.7,0.9919020831721752,0,0.8728350683069298,2.69,2,"[595.5999755859375, 504.3999938964844]"
1779196524.7211783,0.27569053800000004,1.187606575243859,0.903,0.0,0.30400370148306666,0.7,1.2116421215309394,0,0.9771457618831534,2.69,2,"[595.5999755859375, 504.3999938964844]"
1779196524.7712142,0.325726607,1.2047835810491594,0.903,0.0,0.3047305553245333,0.7,1.4316102520827247,0,1.0569127628532067,72.63,2,"[515.2000122070312, 622.4000244140625]"
1779196524.8211975,0.375709773,1.2074611604774044,0.903,0.0,0.3054574281465333,0.7,1.651584126722518,0,1.1121360712170898,115.67,2,"[515.2000122070312, 622.4000244140625]"
1779196524.8709834,0.425495634,1.1955130914348415,0.903,0.0,0.30618153962066663,0.7,1.8707223333182266,0,1.1520195717021164,129.12,2,"[461.20001220703125, 668.4000244140625]"
1779196524.9210863,0.47559861200000003,1.1693085377701047,0.903,0.0,0.30690946650173334,0.7,2.0910151983645613,0,1.1765632643082868,142.57,2,"[461.20001220703125, 668.4000244140625]"
1779196524.9711876,0.525699804,1.13008443845569,0.903,0.0,0.3076372310164,0.7,2.3112589263885197,0,1.179631225884058,145.26,2,"[436.6000061035156, 689.4000244140625]"
1779196525.0212061,0.57571856,1.079756621276644,0.903,0.0,0.3083639204422667,0.7,2.531177299767539,0,1.1780972450961724,40.35,2,"[436.6000061035156, 689.4000244140625]"
1779196525.0712852,0.6257977090000001,1.020604585226422,0.903,0.0,0.30909119214613334,0.7,2.7512718882200904,0,1.1642914180052018,40.35,2,"[430.20001220703125, 680.2000122070312]"
1779196525.1209989,0.6755112040000001,0.9557630945016804,0.903,0.0,0.30981544722413334,0.7,2.970453553723613,0,1.1366797638232602,-5.38,2,"[430.20001220703125, 680.2000122070312]"
1779196525.171123,0.7256353010000001,0.8877353780089103,0.903,0.0,0.3105434421648,0.7,3.1907670156797034,0,1.0967962633382335,-2.69,2,"[446.20001220703125, 660.7999877929688]"
1779196525.2209504,0.775462634,0.8204573845025775,0.903,0.0,0.31126781826186667,0.7,3.4099853052420634,0,1.047708878125893,-2.69,2,"[446.20001220703125, 660.7999877929688]"
1779196525.271152,0.82566432,0.7564415864352054,0.903,0.0,0.3119967844070667,0.7,3.63059268329709,0,0.9878836273983529,-13.45,2,"[469.3999938964844, 637.4000244140625]"
1779196525.3211446,0.8756569280000001,0.6994188012477759,0.903,0.0,0.31272339251893333,0.7,3.850486448580854,0,0.9265243958829272,-29.59,2,"[469.3999938964844, 637.4000244140625]"
1779196525.3712933,0.925805528,0.6518401963229596,0.903,0.0,0.31345207458106666,0.7,4.071007854439641,0,0.8620972027917303,-48.42,2,"[513.7999877929688, 603.7999877929688]"
