mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
chaotic_stop,1788863194.2719445,0.035587189000000005,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9786797426710391,40.35,2,"[513.2000122070312, 559.4000244140625]"
chaotic_stop,1788863194.3215826,0.08522503000000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9986214929135524,24.21,2,"[513.2000122070312, 559.4000244140625]"
chaotic_stop,1788863194.3715906,0.13523311200000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9986214929135524,-2.69,2,"[504.3999938964844, 571.2000122070312]"
chaotic_stop,1788863194.421684,0.18532647500000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9541360500648688,-2.69,2,"[504.3999938964844, 571.2000122070312]"
chaotic_stop,1788863194.4715745,0.23521725000000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9249904150950417,-2.69,2,"[509.20001220703125, 553.5999755859375]"
chaotic_stop,1788863194.5215704,0.285213043,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9065826456404139,-2.69,2,"[509.20001220703125, 553.5999755859375]"
chaotic_stop,1788863194.5716064,0.335248853,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,0.0,2,"[519.5999755859375, 535.5999755859375]"
chaotic_stop,1788863194.6215975,0.38523995400000005,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-10.76,2,"[519.5999755859375, 535.5999755859375]"
chaotic_stop,1788863194.671578,0.43522049500000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[518.4000244140625, 531.4000244140625]"
chaotic_stop,1788863194.7217605,0.48540323500000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[518.4000244140625, 531.4000244140625]"
chaotic_stop,1788863194.7717493,0.5353917,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[522.2000122070312, 529.4000244140625]"
chaotic_stop,1788863194.8218753,0.585517764,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-10.76,2,"[522.2000122070312, 529.4000244140625]"
chaotic_stop,1788863194.871903,0.635545468,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-13.45,2,"[518.2000122070312, 529.5999755859375]"
chaotic_stop,1788863194.9217234,0.6853657150000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[518.2000122070312, 529.5999755859375]"
chaotic_stop,1788863194.9715793,0.735221874,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[522.4000244140625, 524.7999877929688]"
chaotic_stop,1788863195.0216103,0.7852528160000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[522.4000244140625, 524.7999877929688]"
chaotic_stop,1788863195.0716422,0.835284632,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[522.5999755859375, 525.4000244140625]"
chaotic_stop,1788863195.1217177,0.8853600690000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[522.5999755859375, 525.4000244140625]"
chaotic_stop,1788863195.171745,0.935387629,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[514.4000244140625, 529.4000244140625]"
chaotic_stop,1788863195.2217844,0.9854269840000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[514.4000244140625, 529.4000244140625]"
chaotic_stop,1788863195.271747,1.035389785,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-13.45,2,"[514.2000122070312, 529.5999755859375]"
chaotic_stop,1788863195.3217325,1.085374862,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[514.2000122070312, 529.5999755859375]"
chaotic_stop,1788863195.3715966,1.135239252,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[516.2000122070312, 527.5999755859375]"
chaotic_stop,1788863195.4216254,1.185267937,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[516.2000122070312, 527.5999755859375]"
chaotic_stop,1788863195.4716454,1.235287786,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.4000244140625, 527.7999877929688]"
chaotic_stop,1788863195.521686,1.285328714,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.4000244140625, 527.7999877929688]"
chaotic_stop,1788863195.5715737,1.3352162170000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[516.4000244140625, 527.7999877929688]"
chaotic_stop,1788863195.6217253,1.385367897,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-8.07,2,"[516.4000244140625, 527.7999877929688]"
chaotic_stop,1788863195.6716328,1.4352752320000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.2000122070312, 528.4000244140625]"
chaotic_stop,1788863195.7217367,1.4853790550000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.2000122070312, 528.4000244140625]"
chaotic_stop,1788863195.7716496,1.5352920490000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.2000122070312, 525.7999877929688]"
chaotic_stop,1788863195.8216243,1.585266735,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.2000122070312, 525.7999877929688]"
chaotic_stop,1788863195.8716412,1.6352836380000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9065826456404139,-13.45,2,"[516.2000122070312, 527.4000244140625]"
chaotic_stop,1788863195.9217167,1.685358978,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[516.2000122070312, 527.4000244140625]"
chaotic_stop,1788863195.9718008,1.7354432910000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.4000244140625, 526.5999755859375]"
chaotic_stop,1788863196.0217957,1.785438134,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.4000244140625, 526.5999755859375]"
chaotic_stop,1788863196.0718598,1.8355024210000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[517.4000244140625, 522.2000122070312]"
chaotic_stop,1788863196.121846,1.885488271,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[517.4000244140625, 522.2000122070312]"
chaotic_stop,1788863196.1718402,1.935482619,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.0, 526.0]"
chaotic_stop,1788863196.2216249,1.9852675290000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[513.0, 526.0]"
chaotic_stop,1788863196.2716997,2.035342119,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-10.76,2,"[513.7999877929688, 523.2000122070312]"
chaotic_stop,1788863196.321699,2.0853413830000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.7999877929688, 523.2000122070312]"
chaotic_stop,1788863196.371772,2.135414645,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.7999877929688, 523.4000244140625]"
chaotic_stop,1788863196.421739,2.185381539,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.7999877929688, 523.4000244140625]"
chaotic_stop,1788863196.4717448,2.235387354,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.0, 525.0]"
chaotic_stop,1788863196.5218484,2.285491067,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.0, 525.0]"
chaotic_stop,1788863196.5717618,2.3354043630000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.0, 524.2000122070312]"
chaotic_stop,1788863196.6216974,2.385340008,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.0, 524.2000122070312]"
chaotic_stop,1788863196.6716263,2.435268963,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[513.2000122070312, 526.4000244140625]"
chaotic_stop,1788863196.7216344,2.485276987,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[513.2000122070312, 526.4000244140625]"
chaotic_stop,1788863196.7717354,2.535377876,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[514.0, 522.5999755859375]"
chaotic_stop,1788863196.821671,2.585313628,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[514.0, 522.5999755859375]"
chaotic_stop,1788863196.8717566,2.6353990510000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.2000122070312, 525.2000122070312]"
chaotic_stop,1788863196.9217749,2.6854173830000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.2000122070312, 525.2000122070312]"
chaotic_stop,1788863196.971829,2.735471335,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.4000244140625, 525.0]"
chaotic_stop,1788863197.0216715,2.7853141430000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.4000244140625, 525.0]"
chaotic_stop,1788863197.0716798,2.835322353,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[519.5999755859375, 521.0]"
chaotic_stop,1788863197.1217306,2.885373082,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[519.5999755859375, 521.0]"
chaotic_stop,1788863197.1717439,2.9353863270000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[514.7999877929688, 524.5999755859375]"
chaotic_stop,1788863197.2217932,2.9854357200000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[514.7999877929688, 524.5999755859375]"
chaotic_stop,1788863197.271731,3.035373266,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[511.20001220703125, 526.5999755859375]"
chaotic_stop,1788863197.3217227,3.0853653320000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[511.20001220703125, 526.5999755859375]"
chaotic_stop,1788863197.371654,3.1352964500000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.7999877929688, 523.4000244140625]"
chaotic_stop,1788863197.4215546,3.185196957,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.7999877929688, 523.4000244140625]"
chaotic_stop,1788863197.4716294,3.2352720070000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.7999877929688, 524.0]"
chaotic_stop,1788863197.5216231,3.285265599,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.7999877929688, 524.0]"
chaotic_stop,1788863197.5717757,3.335418198,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[510.79998779296875, 528.7999877929688]"
chaotic_stop,1788863197.621761,3.3854036900000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[510.79998779296875, 528.7999877929688]"
chaotic_stop,1788863197.6717637,3.4354059560000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.5999755859375, 522.0]"
chaotic_stop,1788863197.721728,3.485370568,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.5999755859375, 522.0]"
chaotic_stop,1788863197.7716434,3.5352859210000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[512.4000244140625, 527.5999755859375]"
chaotic_stop,1788863197.821633,3.5852757430000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[512.4000244140625, 527.5999755859375]"
chaotic_stop,1788863197.871648,3.6352906050000002,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[512.4000244140625, 524.4000244140625]"
chaotic_stop,1788863197.9216683,3.6853107360000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[512.4000244140625, 524.4000244140625]"
chaotic_stop,1788863197.9717658,3.7354082660000003,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.5999755859375, 522.4000244140625]"
chaotic_stop,1788863198.021779,3.7854214780000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.5999755859375, 522.4000244140625]"
chaotic_stop,1788863198.0716736,3.835316144,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[508.79998779296875, 526.7999877929688]"
chaotic_stop,1788863198.1218014,3.885443856,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[508.79998779296875, 526.7999877929688]"
chaotic_stop,1788863198.1716473,3.9352897720000004,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[511.79998779296875, 522.2000122070312]"
chaotic_stop,1788863198.2216816,3.985324153,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[511.79998779296875, 522.2000122070312]"
chaotic_stop,1788863198.2715878,4.035230344,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[511.6000061035156, 522.4000244140625]"
chaotic_stop,1788863198.321699,4.085341537000001,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[511.6000061035156, 522.4000244140625]"
chaotic_stop,1788863198.3717723,4.135414688,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[516.7999877929688, 520.2000122070312]"
chaotic_stop,1788863198.4217381,4.185380644,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[516.7999877929688, 520.2000122070312]"
chaotic_stop,1788863198.471894,4.235536673,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[517.4000244140625, 520.7999877929688]"
chaotic_stop,1788863198.5218174,4.285459896,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-13.45,2,"[517.4000244140625, 520.7999877929688]"
chaotic_stop,1788863198.5716727,4.335315308,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-13.45,2,"[517.4000244140625, 516.7999877929688]"
chaotic_stop,1788863198.6216426,4.385285061,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[517.4000244140625, 516.7999877929688]"
chaotic_stop,1788863198.6716218,4.435264332,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[513.2000122070312, 521.4000244140625]"
chaotic_stop,1788863198.7218194,4.485462015,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[513.2000122070312, 521.4000244140625]"
chaotic_stop,1788863198.7717228,4.535365261,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-5.38,2,"[515.4000244140625, 519.2000122070312]"
chaotic_stop,1788863198.8217514,4.5853939210000005,0.903,0.903,0.0,0.12476789842195016,0.0,0.0,0,0.9050486648525283,-2.69,2,"[515.4000244140625, 519.2000122070312]"
