t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
1778492231.7553856,0.047874001000000006,0.04609715607760585,0.0,0.0,0.30569454492,0.5076783060256158,0.1513722446822951,0,0.4356505437595221,-43.04,0,[]
1778492231.8052487,0.09773703800000001,0.09604863757173622,0.0,0.0,0.31168899396,0.5157609912674909,0.3132534341126753,0,0.34974761963792617,-32.28,0,[]
1778492231.8551345,0.147622855,0.146037259352035,0.0,0.0,0.31768274376,0.5238427336809607,0.4776520498701312,0,0.200951483213019,-32.28,0,[]
1778492231.9052129,0.19770120200000002,0.19462270859856032,0.0,0.0,0.32369364312,0.5319475999035732,0.6450718937916461,0,0.11044661672776616,-2.69,0,[]
1778492231.9556017,0.24809012700000002,0.24002345333747263,0.0,0.0,0.32971554252,0.5400672981583501,0.8153583075403311,0,0.09050486648525283,-2.69,0,[]
1778492232.0050898,0.297577959,0.2800145454118252,0.0,0.0,0.33568285727999997,0.548113396577476,0.9866151709260729,0,0.11044661672776616,13.45,0,[]
1778492232.0549426,0.34743092000000003,0.3133726091265272,0.0,0.0,0.34166919912,0.5561851503817234,1.1609481391557788,0,0.1487961364249072,2.69,0,[]
1778492232.1050477,0.397535935,0.3383505388701427,0.0,0.0,0.34768165487999997,0.5642921151944194,1.338593756712056,0,0.19481556006147643,2.69,0,[]
1778492232.1552312,0.447719847,0.35321312447397085,0.0,0.0,0.35369230584,0.5723966464839962,1.5187366825223725,0,0.24083498369804565,2.69,0,[]
1778492232.2054276,0.49791608400000004,0.356637352383349,0.0,0.0,0.3597046386,0.5805034454482083,1.701482073824583,0,0.2807184841830723,2.69,0,[]
1778492232.2552915,0.5477800030000001,0.34767606986357175,0.0,0.0,0.36569182584,0.5885763391574008,1.8859939232583351,0,0.31600004230444206,2.69,0,[]
1778492232.3053086,0.597796911,0.3256909443883021,0.0,0.0,0.37169739071999996,0.59667401257172,2.073618449453561,0,0.3390097541227267,2.69,0,[]
1778492232.3552513,0.647739825,0.2906365399168649,0.0,0.0,0.37769499264,0.604760949036097,2.2635337692155555,0,0.3466796580621549,0.0,0,[]
1778492232.405481,0.697969593,0.24278926668622827,0.0,0.0,0.38370833987999997,0.612869115886243,2.4565005900433077,0,0.3436116964863836,0.0,0,[]
1778492232.4553473,0.747835782,0.18347008400256315,0.0,0.0,0.38970289104,0.6209519388228106,2.6514012370093525,0,0.3282718886075272,-2.69,0,[]
1778492232.5050113,0.797499591,0.11442373620704237,0.0,0.0,0.3956788608,0.6290097073120801,2.848219031701464,0,0.303728196001357,-34.97,0,[]
1778492232.555289,0.8477772760000001,0.03719501444044471,0.0,0.0,0.40169349684,0.6371196119307301,3.048864311979102,0,0.26691265709210155,-13.45,0,[]
1778492232.6052816,0.897770123,-0.04488231556588149,0.0,0.0,0.40770340656,0.6452231437607121,3.2519019288617415,0,0.22089323345553233,-24.21,0,[]
1778492232.6550667,0.9475552620000001,-0.12810169319794928,0.0,0.0,0.41368271664,0.6532854162093926,3.456429877034569,0,0.16260196351587797,-26.9,0,[]
1778492232.7050767,0.9975650260000001,-0.20949616290869327,0.0,0.0,0.4196836716,0.6613768737843407,3.6642406197224777,0,0.08897088569736719,-24.21,0,[]
1778492232.7552137,1.0477021770000001,-0.28493519743591905,0.0,0.0,0.42569373767999996,0.6694806164441516,3.874917013950945,0,0.015339807878856412,-21.52,0,[]
1778492232.8053083,1.097796696,-0.35025027950350934,0.0,0.0,0.4317001488,0.6775794308960397,4.088012323745342,0,-0.08283496254582462,-21.52,0,[]
1778492232.8551636,1.1476518100000002,-0.40156040682869054,0.0,0.0,0.43769414268,0.6856615024176228,4.30320361100086,0,-0.16106798272799233,-8.07,0,[]
1778492232.904941,1.197429485,-0.43551403995608345,0.0,0.0,0.44367175308,0.6937214830829617,4.52032938120004,0,-0.23623304133438874,-10.76,0,[]
1778492232.9553845,1.2478728220000002,-0.4495074150077842,0.0,0.0,0.44970532872,0.7018569251320552,4.742058113171048,0,-0.30679615757712825,-2.69,0,[]
1778492233.0052106,1.297699226,-0.4412722123273055,0.0,0.0,0.45569315507999997,0.70993068060615,4.964636897118073,0,-0.3650874275167826,-2.69,0,[]
1778492233.0553808,1.347869132,-0.409857825409507,0.0,0.0,0.46171058172,0.7180443479628408,5.19087236637178,0,-0.4111068511533518,-2.69,0,[]
1778492233.1052933,1.397781678,-0.35581051425670907,0.0,0.0,0.46770290723999997,0.7261241699317694,5.418699220172283,0,-0.4387185053352934,-2.69,0,[]
1778492233.1552567,1.4477450580000002,-0.28064921751563565,0.0,0.0,0.47369537423999997,0.7342041826669053,5.649066676900339,0,-0.44178646691106466,16.14,0,[]
1778492233.205192,1.4976804540000002,-0.1872205921750555,0.0,0.0,0.47969466563999996,0.742293397161335,5.882237484508427,0,-0.42337869745643697,16.14,0,[]
1778492233.2550929,1.547581251,-0.08006383706533657,0.0,0.0,0.48568470996,0.7503701432476512,6.117582065871452,0,-0.3865631585471816,24.21,0,[]
1778492233.305204,1.597692169,0.035874008713488954,0.0,0.0,0.49169345255999997,0.7584721013777759,0.07302499615669777,1,-0.32980586939541284,21.52,0,[]
1778492233.3552344,1.6477227190000001,0.153599442278279,0.0,0.0,0.49769095224,0.766558899985657,0.3137462218613969,1,-0.2561747915769021,5.38,0,[]
1778492233.4052215,1.697709952,0.266359222187677,0.0,0.0,0.50369318112,0.7746520752654876,0.557200753641462,1,-0.16106798272799233,5.38,0,[]
1778492233.4553297,1.747818013,0.3668318013066812,0.0,0.0,0.5096996154,0.7827509209454316,0.8033729152329476,1,-0.05829126993965436,2.69,0,[]
1778492233.5053332,1.797821504,0.4479050494789072,0.0,0.0,0.51570897132,0.7908537060527279,1.0522143538542732,1,0.05522330836388308,2.69,0,[]
1778492233.555127,1.8476153000000002,0.5030170692671434,0.0,0.0,0.5216905536,0.798919042248766,1.302431736018276,1,0.19481556006147643,2.69,0,[]
1778492233.6051154,1.897603826,0.5276306951876321,0.0,0.0,0.52768921104,0.8070074019358394,1.5559038589336556,1,0.2975922728498144,2.69,0,[]
1778492233.6548717,1.947360009,0.5183582684745054,0.0,0.0,0.53366361,0.8150630524186177,1.8108709033173884,1,0.38349519697141027,2.69,0,[]
1778492233.704962,1.997450374,0.4738533402344673,0.0,0.0,0.53967212676,0.8231647060347458,2.0698428018315322,1,0.4540583132141498,2.69,0,[]
1778492233.75521,2.04769815,0.39512743953411367,0.0,0.0,0.54569254872,0.8312824121660756,2.33188675681553,1,0.500077736850719,2.69,0,[]
1778492233.8053412,2.0978297500000003,0.2861697461846668,0.0,0.0,0.55170791712,0.8393933042708689,2.5962653899675416,1,0.5123495831538042,-16.14,0,[]
1778492233.855338,2.147826608,0.15364671928488202,0.0,0.0,0.55770737664,0.8474827454518603,2.862485963373439,1,0.49394181369917645,-29.59,0,[]
1778492233.9054518,2.1979403370000004,0.005611553891268093,0.0,0.0,0.56371546524,0.8555838217534613,3.131637903507931,1,0.4433204476989503,-40.35,0,[]
1778492233.955367,2.247855296,-0.14706558856069146,0.0,0.0,0.5697093637199999,0.8636657646413423,3.402690586161272,1,0.3604854851531257,-34.97,0,[]
1778492234.0051975,2.297685915,-0.2931311663452808,0.0,0.0,0.57569336244,0.8717343590724234,3.675823651102556,1,0.2270291566070749,-34.97,0,[]
