mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
random_walk,1788869712.3699424,0.026103038000000002,0.9622154915819817,0.903,0.0,0.3675766053719351,0.9942986674474348,0.16180207915568454,0,1.0200972239439514,69.94,2,"[504.6000061035156, 614.5999755859375]"
random_walk,1788869712.4198177,0.075978112,1.070821684782445,0.903,0.0,0.3675766053719351,0.9942986674474348,0.47412762354896054,0,1.1336118022474888,69.94,2,"[504.6000061035156, 614.5999755859375]"
random_walk,1788869712.4697137,0.125874477,1.1630567243933394,0.903,0.0,0.3675766053719351,0.9942986674474348,0.7859400782846213,0,1.1443496677626883,2.69,2,"[438.6000061035156, 665.5999755859375]"
random_walk,1788869712.5197346,0.17589521100000002,1.2303183579167467,0.903,0.0,0.3675766053719351,0.9942986674474348,1.098391457058977,0,1.0937283017624622,-10.76,2,"[438.6000061035156, 665.5999755859375]"
random_walk,1788869712.569866,0.226026474,1.2659137337157675,0.903,0.0,0.3675766053719351,0.9942986674474348,1.4113450613270766,0,1.0737865515199487,123.74,2,"[443.0, 643.2000122070312]"
random_walk,1788869712.6197622,0.275922857,1.2663135964013092,0.903,0.0,0.3675766053719351,0.9942986674474348,1.723243654700724,0,1.1013982057018903,75.32,2,"[443.0, 643.2000122070312]"
random_walk,1788869712.669782,0.325942377,1.2315676830195237,0.903,0.0,0.3675766053719351,0.9942986674474348,2.0356762726446567,0,1.1520195717021164,121.05,2,"[437.79998779296875, 652.2000122070312]"
random_walk,1788869712.7198482,0.37600867800000004,1.164945837999962,0.903,0.0,0.3675766053719351,0.9942986674474348,2.3483537309832316,0,1.1995729761265714,48.42,2,"[437.79998779296875, 652.2000122070312]"
random_walk,1788869712.7698605,0.42602115700000004,1.0729994102350455,0.903,0.0,0.3675766053719351,0.9942986674474348,2.6607944580040503,0,1.222582687944856,75.32,2,"[414.79998779296875, 678.0]"
random_walk,1788869712.8198788,0.476039268,0.964585898506159,0.903,0.0,0.3675766053719351,0.9942986674474348,2.9732529525246103,0,1.217980745581199,-2.69,2,"[414.79998779296875, 678.0]"
random_walk,1788869712.869796,0.5259564170000001,0.8503953606151906,0.903,0.0,0.3675766053719351,0.9942986674474348,3.285197770135454,0,1.1780972450961724,-2.69,2,"[415.6000061035156, 664.5999755859375]"
random_walk,1788869712.9197662,0.575926646,0.7411504388643029,0.903,0.0,0.3675766053719351,0.9942986674474348,3.597542343995753,0,1.1136700520049756,-10.76,2,"[415.6000061035156, 664.5999755859375]"
random_walk,1788869712.9698534,0.62601395,0.6474757403805631,0.903,0.0,0.3675766053719351,0.9942986674474348,3.9102339963425603,0,1.0277671278833795,-18.83,2,"[445.20001220703125, 637.0]"
random_walk,1788869713.0198216,0.6759823070000001,0.578678429939823,0.903,0.0,0.3675766053719351,0.9942986674474348,4.222369633402103,0,0.9341942998223555,-69.94,2,"[445.20001220703125, 637.0]"
random_walk,1788869713.0698857,0.7260464750000001,0.5411881209229739,0.903,0.0,0.3675766053719351,0.9942986674474348,4.53505186472584,0,0.8329515678219032,-96.84,2,"[530.5999755859375, 566.7999877929688]"
random_walk,1788869713.119874,0.7760344210000001,0.5387659305222294,0.903,0.0,0.3675766053719351,0.9942986674474348,4.847350126885864,0,0.7286408742456796,-2.69,2,"[530.5999755859375, 566.7999877929688]"
random_walk,1788869713.1698532,0.826013874,0.5715885919199606,0.903,0.0,0.3675766053719351,0.9942986674474348,5.159703815648456,0,0.6442719309119693,-110.28999999999999,2,"[624.5999755859375, 444.0]"
random_walk,1788869713.2198546,0.876015282,0.6364783104924754,0.903,0.0,0.3675766053719351,0.9942986674474348,5.472037737755217,0,0.5890486225480862,-129.12,2,"[624.5999755859375, 444.0]"
random_walk,1788869713.2698715,0.9260319920000001,0.7271712860483525,0.903,0.0,0.3675766053719351,0.9942986674474348,5.78441528519626,0,0.5537670644267164,-129.12,2,"[634.2000122070312, 401.6000061035156]"
random_walk,1788869713.3196714,0.9758320760000001,0.8345570032370966,0.903,0.0,0.3675766053719351,0.9942986674474348,6.095891581835549,0,0.5614369683661447,2.69,2,"[634.2000122070312, 401.6000061035156]"
random_walk,1788869713.3699007,1.026061322,0.9491837754433806,0.903,0.0,0.3675766053719351,0.9942986674474348,0.12597689510088195,1,0.5997864880632857,2.69,2,"[632.4000244140625, 395.79998779296875]"
random_walk,1788869713.4198692,1.076029923,1.0590341249782214,0.903,0.0,0.3675766053719351,0.9942986674474348,0.438403146982143,1,0.6657476619423682,2.69,2,"[632.4000244140625, 395.79998779296875]"
random_walk,1788869713.4699888,1.1261492240000002,1.1538468861982114,0.903,0.0,0.3675766053719351,0.9942986674474348,0.75108782727209,1,0.7531845668518499,5.38,2,"[597.2000122070312, 471.6000061035156]"
random_walk,1788869713.5199327,1.176093362,1.224227571192393,0.903,0.0,0.3675766053719351,0.9942986674474348,1.0631816070010185,1,0.8544272988523022,2.69,2,"[597.2000122070312, 471.6000061035156]"
random_walk,1788869713.5699744,1.226134993,1.2636127372357122,0.903,0.0,0.3675766053719351,0.9942986674474348,1.3758323453689911,1,0.9572040116406401,40.35,2,"[523.2000122070312, 597.7999877929688]"
random_walk,1788869713.6198616,1.2760221170000001,1.2680644592039392,0.903,0.0,0.3675766053719351,0.9942986674474348,1.6877762071333295,1,1.0584467436410925,86.08,2,"[523.2000122070312, 597.7999877929688]"
random_walk,1788869713.6698341,1.3259947490000001,1.2372243982743099,0.903,0.0,0.3675766053719351,0.9942986674474348,2.000078854942023,1,1.162757437217316,86.08,2,"[456.20001220703125, 654.7999877929688]"
random_walk,1788869713.71966,1.375820811,1.1742652378659282,0.903,0.0,0.3675766053719351,0.9942986674474348,2.311516342963733,1,1.217980745581199,99.53,2,"[456.20001220703125, 654.7999877929688]"
random_walk,1788869713.7698035,1.425964113,1.0846869922880855,0.903,0.0,0.3675766053719351,0.9942986674474348,2.624582424751292,1,1.2409904573994837,115.67,2,"[417.3999938964844, 684.2000122070312]"
