mode,t_ros_sec,t_rel_sec,tail_target_rad,center_rad,tail_amp_rad,tail_freq_hz,phase_rad,real_position_rad,present_current_ma,sensor_values
random_continuous,1790075827.291649,0.0,1.2341963063797992,0.9182582187978842,0.3161772662170978,1.3311120711142015,1.5318973434515115,0.7761942786701345,75.32,"[638.5999755859375, 593.2000122070312]"
random_continuous,1790075827.3916557,0.10000677400012137,1.150468888895418,0.925034659195042,0.3227213764347059,1.3311120711142015,2.368235620229917,1.0231651855197226,2.69,"[511.79998779296875, 642.7999877929688]"
random_continuous,1790075827.491678,0.20002909400000135,0.9110537243897292,0.9318119459939848,0.3292663040352234,1.3311120711142015,3.204678358672119,1.1903690913992575,48.42,"[446.6000061035156, 676.7999877929688]"
random_continuous,1790075827.591622,0.2999729120001575,0.6757075984531526,0.9385864967940274,0.3358085894405311,1.3311120711142015,4.040783424165149,1.175029283520401,-37.66,"[435.20001220703125, 689.2000122070312]"
random_continuous,1790075827.6916535,0.40000439000027654,0.6076571864674714,0.9453646925431188,0.3423543948278521,1.3311120711142015,4.877338343893008,0.9970875121256668,-115.67,"[476.6000061035156, 664.0]"
random_continuous,1790075827.7917252,0.5000762540003052,0.7642047615602493,0.9521464688632224,0.3489036580263502,1.3311120711142015,5.714335172411758,0.7424467013366504,-2.69,"[620.4000244140625, 633.5999755859375]"
random_continuous,1790075827.8917096,0.6000604380001278,1.0528344208982776,0.9589220646205024,0.3554469525625486,1.3311120711142015,0.2673838978051464,0.6580777580029401,32.28,"[675.2000122070312, 597.5999755859375]"
random_continuous,1790075827.9916575,0.7000086520001787,1.2888063844006583,0.9656934958640684,0.361986225365337,1.3311120711142015,1.103103952239351,0.7179030087304801,137.19,"[653.4000244140625, 607.5999755859375]"
random_continuous,1790075828.0916631,0.8000141280001571,1.3162222239250438,0.972471230869702,0.3685315858057842,1.3311120711142015,1.93960200768818,0.9464661461254406,2.69,"[535.0, 672.5999755859375]"
random_continuous,1790075828.191662,0.9000131250002141,1.1133564859373646,0.9792477364580838,0.3750757589795359,1.3311120711142015,2.775948330273266,1.201106956914457,51.11,"[451.3999938964844, 683.2000122070312]"
random_continuous,1790075828.2916627,1.0000136800001656,0.8090294319993421,0.9783861188636592,0.3759436065480961,1.3204993352658434,3.60890036207168,1.2900778426118242,-2.69,"[437.79998779296875, 700.2000122070312]"
random_continuous,1790075828.3916323,1.099983258000293,0.6140967891962059,0.97666213616646,0.3776800545984676,1.299264656342258,4.4285239066201285,1.1780972450961724,-102.22,"[428.3999938964844, 696.4000244140625]"
random_continuous,1790075828.491635,1.1999863200001073,0.6461409240148264,0.9749380249707916,0.3794166320764232,1.2780283946744075,5.234865686804213,0.9173205111556134,-45.73,"[532.0, 656.4000244140625]"
random_continuous,1790075828.5916495,1.3000007110001661,0.8769994318242328,0.9732136248820062,0.3811535005363541,1.2567885746456746,6.027995586645218,0.6718835850939109,-10.76,"[665.5999755859375, 611.0]"
random_continuous,1790075828.691575,1.3999261750000187,1.1630996627589794,0.9714903382972156,0.3828892474410373,1.2355624698936956,0.5240955441036519,0.6657476619423682,37.66,"[679.7999877929688, 615.7999877929688]"
random_continuous,1790075828.791611,1.4999619400002757,1.339389933721724,0.9697658450198812,0.384626209763322,1.2143215020408464,1.290579820447924,0.7992039904884191,91.46,"[608.4000244140625, 635.7999877929688]"
random_continuous,1790075828.891634,1.5999850060002245,1.3120136072146085,0.9680415531367051,0.3863629692352566,1.193083014804712,2.043628311142633,1.0584467436410925,5.38,"[488.0, 668.5999755859375]"
random_continuous,1790075828.99175,1.7001011030001791,1.1021100605295424,0.9663153635519692,0.3881016401301883,1.1718211531557217,2.7841339849579114,1.2686021115814252,45.73,"[434.20001220703125, 705.7999877929688]"
random_continuous,1790075829.091711,1.8000620740001523,0.824162809386604,0.964591972933932,0.3898374918203362,1.1505937670030708,3.510101599052682,1.2839419194602817,-2.69,"[423.0, 698.7999877929688]"
