mode,t_ros_sec,t_rel_sec,tail_target_rad,center_rad,tail_amp_rad,tail_freq_hz,phase_rad,real_position_rad,present_current_ma,sensor_values
amp_sweep,1790078929.7252624,0.020318556,0.9093681560641151,0.903,0.10056342642286667,0.5,0.0633671710351896,0.782330201821677,-16.14,"[599.4000244140625, 587.0]"
amp_sweep,1790078929.7750618,0.070117997,0.9252533426044873,0.903,0.10195642686746667,0.5,0.22003447282048827,0.7424467013366504,-16.14,"[627.2000122070312, 572.4000244140625]"
amp_sweep,1790078929.8250933,0.120149425,0.9410588907953307,0.903,0.10335311691433334,0.5,0.377116735013029,0.7501166052760785,59.18,"[627.2000122070312, 572.4000244140625]"
amp_sweep,1790078929.875026,0.17008225600000001,0.956325519390159,0.903,0.10474905259360001,0.5,0.5341141553543669,0.8068738944278473,2.69,"[614.5999755859375, 578.0]"
amp_sweep,1790078929.9250195,0.22007562000000003,0.9706603948343154,0.903,0.10614541598806668,0.5,0.6911596797624165,0.868233125943273,2.69,"[614.5999755859375, 578.0]"
amp_sweep,1790078929.9751127,0.270168764,0.9836873685734081,0.903,0.107544163297,0.5,0.8484733171123016,0.9142525495798421,2.69,"[559.4000244140625, 578.5999755859375]"
amp_sweep,1790078930.0251658,0.32022193400000004,0.9950031356734147,0.903,0.10894179547933334,0.5,1.0056615389418626,0.9418642037617837,2.69,"[559.4000244140625, 578.5999755859375]"
amp_sweep,1790078930.075134,0.370190291,1.0042748297320054,0.903,0.110337740209,0.5,1.1626599771592203,0.9587379924285258,2.69,"[532.7999877929688, 584.5999755859375]"
amp_sweep,1790078930.1251853,0.42024125700000003,1.0112366847152987,0.903,0.1117356543504,0.5,1.3198799102250267,0.9725438195194965,2.69,"[532.7999877929688, 584.5999755859375]"
amp_sweep,1790078930.1750283,0.470084571,1.015627289515843,0.903,0.1131289822016,0.5,1.476584034617818,0.9878836273983529,2.69,"[513.5999755859375, 586.2000122070312]"
amp_sweep,1790078930.2250507,0.520106825,1.0172994911351847,0.903,0.11452611443313335,0.5,1.633716028222065,0.9955535313377811,8.07,"[513.5999755859375, 586.2000122070312]"
amp_sweep,1790078930.27503,0.570085884,1.0161296461355667,0.903,0.11592230869126668,0.5,1.7907425302865971,1.0032234352772094,21.52,"[499.0, 592.7999877929688]"
amp_sweep,1790078930.3250213,0.6200775540000001,1.0120795452978364,0.903,0.11731881747873335,0.5,1.9478044066844087,1.009359358428752,21.52,"[499.0, 592.7999877929688]"
amp_sweep,1790078930.3752828,0.6703390140000001,1.0051539336578386,0.903,0.11872027384613335,0.5,2.1054227251146167,1.012427320004523,2.69,"[495.79998779296875, 590.5999755859375]"
amp_sweep,1790078930.4252627,0.720318828,0.9955116510084351,0.903,0.12011661994986668,0.5,2.262466304876814,1.012427320004523,0.0,"[495.79998779296875, 590.5999755859375]"
amp_sweep,1790078930.4751391,0.77019526,0.9833310717159341,0.903,0.12151117435373335,0.5,2.4193083766030243,1.012427320004523,-16.14,"[499.20001220703125, 590.2000122070312]"
amp_sweep,1790078930.5251849,0.820241073,0.9688154239413436,0.903,0.12290897405226668,0.5,2.576515438563729,1.0062913968529805,-21.52,"[499.20001220703125, 590.2000122070312]"
amp_sweep,1790078930.5751786,0.8702347460000001,0.9523246640474742,0.903,0.12430534660886668,0.5,2.733561993414169,0.9955535313377811,-21.52,"[495.79998779296875, 587.4000244140625]"
amp_sweep,1790078930.625292,0.920348206,0.9341821934275665,0.903,0.1257044523304,0.5,2.8909159405393923,0.9848156658225816,-10.76,"[495.79998779296875, 587.4000244140625]"
amp_sweep,1790078930.6750395,0.9700957320000001,0.914955011122913,0.903,0.12709573769626667,0.5,3.047390351677353,0.9740778003073821,-34.97,"[499.79998779296875, 583.4000244140625]"
amp_sweep,1790078930.7251697,1.020226027,0.894886884997398,0.903,0.12849510898000002,0.5,3.2047741659239337,0.9587379924285258,-21.52,"[499.79998779296875, 583.4000244140625]"
amp_sweep,1790078930.7750487,1.070104994,0.8746539880135163,0.903,0.12988947340926668,0.5,3.3615948716785073,0.9418642037617837,-29.59,"[518.7999877929688, 577.5999755859375]"
amp_sweep,1790078930.8250923,1.120148318,0.8546517214262748,0.903,0.13128667580933334,0.5,3.5187347569635,0.9249904150950417,-18.83,"[518.7999877929688, 577.5999755859375]"
amp_sweep,1790078930.8751254,1.170181496,0.8354274578347686,0.903,0.1326843897246,0.5,3.6759321710931654,0.9065826456404139,-18.83,"[543.4000244140625, 569.5999755859375]"
amp_sweep,1790078930.9250958,1.220151844,0.8175159431404242,0.903,0.13408022498353334,0.5,3.8329182974089138,0.8881748761857863,-13.45,"[543.4000244140625, 569.5999755859375]"
amp_sweep,1790078930.9751096,1.270165503,0.801361233640989,0.903,0.1354769239690667,0.5,3.9900015649111036,0.8620972027917303,-13.45,"[555.7999877929688, 567.0]"
amp_sweep,1790078931.0252318,1.320287897,0.7873920604209077,0.903,0.1368767403984,0.5,4.147435443578212,0.842155452549217,-2.69,"[555.7999877929688, 567.0]"
amp_sweep,1790078931.0750525,1.37010841,0.7761009614106303,0.903,0.13826899516266666,0.5,4.304018880547623,0.8222137023067037,-16.14,"[577.5999755859375, 564.0]"
amp_sweep,1790078931.1252398,1.420296022,0.7676984944285172,0.903,0.13967026376220001,0.5,4.461616081192014,0.8053399136399616,-2.69,"[577.5999755859375, 564.0]"
amp_sweep,1790078931.175238,1.4702941340000002,0.7625528126057357,0.903,0.14106651802113335,0.5,4.618649331397567,0.7930680673368765,-5.38,"[592.7999877929688, 565.4000244140625]"
amp_sweep,1790078931.225174,1.52022991,0.7608224801162511,0.903,0.1424620288064667,0.5,4.775598964973051,0.7792622402459057,-13.45,"[592.7999877929688, 565.4000244140625]"
amp_sweep,1790078931.2750964,1.570152629,0.7626129798831508,0.903,0.1438568250292,0.5,4.932468233466864,0.7685243747307062,-29.59,"[606.5999755859375, 568.2000122070312]"
amp_sweep,1790078931.325178,1.6202341660000001,0.7679659562785892,0.903,0.14525550895740003,0.5,5.0897747425430175,0.7623884515791637,0.0,"[606.5999755859375, 568.2000122070312]"
amp_sweep,1790078931.3752234,1.6702794980000002,0.7768024973048436,0.903,0.1466525359640667,0.5,5.246894901767739,0.7623884515791637,0.0,"[611.7999877929688, 562.0]"
amp_sweep,1790078931.4251442,1.7202002310000002,0.7889547700587052,0.903,0.14804793976473335,0.5,5.403832503043359,0.7623884515791637,-5.38,"[611.7999877929688, 562.0]"
amp_sweep,1790078931.4750116,1.770067829,0.8041735152836004,0.903,0.14944210740366667,0.5,5.560631076277688,0.7639224323670493,24.21,"[616.5999755859375, 566.4000244140625]"
amp_sweep,1790078931.5249903,1.8200463610000002,0.8221745536895734,0.903,0.15083851820100003,0.5,5.717681931968471,0.7700583555185919,16.14,"[616.5999755859375, 566.4000244140625]"
amp_sweep,1790078931.5751474,1.8702036100000001,0.8425766854747645,0.903,0.1522377245384,0.5,5.875047195110432,0.7761942786701345,18.83,"[599.7999877929688, 564.5999755859375]"
amp_sweep,1790078931.6250305,1.920086656,0.8648035675198176,0.903,0.15363262425413335,0.5,6.0319281032050265,0.7900001057611052,16.14,"[599.7999877929688, 564.5999755859375]"
amp_sweep,1790078931.6751394,1.9701956690000002,0.8884559152243972,0.903,0.15503129639446667,0.5,6.18923328652908,0.8053399136399616,8.07,"[590.2000122070312, 571.7999877929688]"
amp_sweep,1790078931.7251613,2.020217513,0.9128756831203516,0.903,0.15642837829013334,0.5,0.0631743118037793,0.8222137023067037,5.38,"[590.2000122070312, 571.7999877929688]"
amp_sweep,1790078931.7750356,2.070091762,0.9374365666230893,0.903,0.15782249964353334,0.5,0.21996767941908146,0.8498253564886452,5.38,"[575.4000244140625, 577.2000122070312]"
amp_sweep,1790078931.8250763,2.1201324280000002,0.9616404375440709,0.903,0.15922032012446669,0.5,0.3771770787247206,0.8713010875190442,2.69,"[575.4000244140625, 577.2000122070312]"
amp_sweep,1790078931.8750436,2.170099952,0.9847654620153774,0.903,0.1606156824162,0.5,0.5341100115936586,0.8943107993373288,2.69,"[554.0, 571.5999755859375]"
amp_sweep,1790078931.9250667,2.2201227190000004,1.0062870453920199,0.903,0.1620131385626667,0.5,0.6912784351063168,0.9173205111556134,2.69,"[554.0, 571.5999755859375]"
amp_sweep,1790078931.9751964,2.270252371,1.0256250644135707,0.903,0.1634125744562,0.5,0.848669515856705,0.9418642037617837,5.38,"[537.7999877929688, 573.7999877929688]"
amp_sweep,1790078932.0253363,2.32039234,1.0422237861880574,0.903,0.1648122078384,0.5,1.0060828076671546,0.9648739155800683,10.76,"[537.7999877929688, 573.7999877929688]"
amp_sweep,1790078932.0751746,2.3702305630000002,1.055559795380594,0.903,0.16620525495960004,0.5,1.1627553590537776,0.9863496466104673,13.45,"[510.3999938964844, 579.7999877929688]"
amp_sweep,1790078932.1252775,2.420333609,1.0653693703970668,0.903,0.16760506046700002,0.5,1.3201880093581586,1.0062913968529805,21.52,"[510.3999938964844, 579.7999877929688]"
amp_sweep,1790078932.1750624,2.470118412,1.0712476164585836,0.903,0.16899615622140002,0.5,1.4766410953651867,1.0277671278833795,21.52,"[493.6000061035156, 593.4000244140625]"
amp_sweep,1790078932.2251072,2.520163483,1.0730551535443449,0.903,0.17039495858693335,0.5,1.6339609247941915,1.043106935762236,29.59,"[493.6000061035156, 593.4000244140625]"
