mode,t_ros_sec,t_rel_sec,tail_target_rad,center_rad,tail_amp_rad,tail_freq_hz,phase_rad,real_position_rad,present_current_ma,sensor_values
random_continuous,1790074237.191816,0.026926095,0.9522073111525841,0.903,0.22912535512166177,1.2917533671665615,0.21644765299447946,0.8866408953979006,2.69,"[587.5999755859375, 562.5999755859375]"
random_continuous,1790074237.24163,0.07674016900000001,1.0395498044910028,0.9063340918028726,0.22912535512166177,1.2873319344304313,0.6204603132323182,0.966407896367954,5.38,"[587.5999755859375, 562.5999755859375]"
random_continuous,1790074237.2915266,0.126636522,1.1052729213379986,0.9096679315567469,0.22912535512166177,1.2829108359435537,1.0230550308098088,0.9955535313377811,-61.87,"[534.0, 585.4000244140625]"
random_continuous,1790074237.3416078,0.176717715,1.139709395463736,0.9130093284418077,0.22912535512166177,1.2784797157328618,1.4251686507211394,0.9817477042468103,-16.14,"[534.0, 585.4000244140625]"
random_continuous,1790074237.391547,0.22665695300000002,1.1381031442735239,0.9163436802369603,0.22912535512166177,1.2740579382136705,1.825046617074135,0.9710098387316108,59.18,"[529.0, 575.0]"
random_continuous,1790074237.441654,0.27676390300000003,1.1015909608807024,0.9196850509559175,0.22912535512166177,1.2696268527025831,2.2243726646116637,0.9924855697620099,61.87,"[529.0, 575.0]"
random_continuous,1790074237.4916246,0.32673452000000003,1.0368590187769389,0.923020827735715,0.22912535512166177,1.2652031854712513,2.6216411694383632,1.0461748973380072,2.69,"[518.2000122070312, 589.5999755859375]"
random_continuous,1790074237.5416353,0.376745264,0.9546374444005485,0.9263594752441345,0.22912535512166177,1.2607757112861053,3.0178601539128604,1.0906603401866908,2.69,"[518.2000122070312, 589.5999755859375]"
random_continuous,1790074237.5916934,0.426803364,0.8682697024702741,0.9297009892759095,0.22912535512166177,1.2563444357238671,3.413025532259441,1.0983302441261191,-13.45,"[530.7999877929688, 618.7999877929688]"
random_continuous,1790074237.641715,0.47682491600000004,0.7916597030315591,0.9330406216177304,0.22912535512166177,1.251915655523501,3.8065761573652255,1.0845244170351482,-16.14,"[530.7999877929688, 618.7999877929688]"
random_continuous,1790074237.6916418,0.526751765,0.7369161666711854,0.9363725624600822,0.22912535512166177,1.2474970752365002,4.197834576668812,1.0492428589137786,-43.04,"[505.6000061035156, 602.7999877929688]"
random_continuous,1790074237.741615,0.5767249480000001,0.7123432951980238,0.9397107679482507,0.22912535512166177,1.2430701872268177,4.588437595554364,0.9878836273983529,-131.81,"[505.6000061035156, 602.7999877929688]"
random_continuous,1790074237.7916512,0.626761063,0.7219209660267232,0.9430469056467279,0.22912535512166177,1.238646041371093,4.977409349035092,0.9111845880040709,-32.28,"[541.5999755859375, 571.4000244140625]"
random_continuous,1790074237.841664,0.676773987,0.7643892773158127,0.9463858303022453,0.22912535512166177,1.2342181996534,5.365314407634843,0.8206797215188181,-5.38,"[541.5999755859375, 571.4000244140625]"
random_continuous,1790074237.8917134,0.726823423,0.8336036846978817,0.9497238169162968,0.22912535512166177,1.2297916018988286,5.751719633776473,0.7623884515791637,-8.07,"[616.5999755859375, 570.7999877929688]"
random_continuous,1790074237.9416456,0.7767556290000001,0.9195739965918868,0.9530598840597445,0.22912535512166177,1.225367549608109,6.136513407240675,0.7301748550335652,-2.69,"[616.5999755859375, 570.7999877929688]"
random_continuous,1790074237.9916668,0.826776774,1.0101893709037455,0.9563981090389903,0.22912535512166177,1.2209406357507617,0.23697971333383094,0.7179030087304801,40.35,"[639.0, 544.7999877929688]"
random_continuous,1790074238.0416543,0.8767643490000001,1.0926652847044762,0.9597336770239606,0.22912535512166177,1.2165172454081117,0.6189371275609199,0.7409127205487647,78.01,"[639.0, 544.7999877929688]"
random_continuous,1790074238.0917895,0.926899314,1.155939065032811,0.9630777833022545,0.22912535512166177,1.212082532194994,1.0004763072178031,0.7946020481247621,40.35,"[611.4000244140625, 559.7999877929688]"
random_continuous,1790074238.1417499,0.9768598530000001,1.1913697474339888,0.9664140209926279,0.22912535512166177,1.2076582537372087,1.379728339059744,0.8728350683069298,10.76,"[611.4000244140625, 559.7999877929688]"
random_continuous,1790074238.191686,1.02679607,1.194897689892989,0.9697482013731014,0.22912535512166177,1.2032367035358353,1.7573588191478287,0.961805954004297,8.07,"[564.7999877929688, 566.5999755859375]"
random_continuous,1790074238.2416358,1.076745714,1.1668368691923074,0.973084809727693,0.22912535512166177,1.1988119335298246,2.133874586850503,1.0461748973380072,2.69,"[564.7999877929688, 566.5999755859375]"
random_continuous,1790074238.2916737,1.126783624,1.1118674507554078,0.9764225043093376,0.22912535512166177,1.194385723047626,2.5091223180121247,1.1121360712170898,24.21,"[508.0, 606.2000122070312]"
random_continuous,1790074238.3417146,1.176824614,1.0383228540859168,0.9797616278138928,0.22912535512166177,1.1899576176306421,2.8831388974703547,1.1535535524900022,45.73,"[508.0, 606.2000122070312]"
random_continuous,1790074238.391707,1.226817051,0.957019318823273,0.983099877156985,0.22912535512166177,1.1855306714637142,3.2556664888452396,1.1596894756415448,48.42,"[499.6000061035156, 623.4000244140625]"
random_continuous,1790074238.4416454,1.276755426,0.8796362115128031,0.9864352884790848,0.22912535512166177,1.1811074888760946,3.626488666300393,1.1535535524900022,-2.69,"[499.6000061035156, 623.4000244140625]"
random_continuous,1790074238.4916773,1.326787305,0.8168921622711559,0.9897763457388002,0.22912535512166177,1.1766768190521073,3.9965451300674637,1.1198059751565181,-10.76,"[489.79998779296875, 634.2000122070312]"
random_continuous,1790074238.5416677,1.376777734,0.7777249378853911,0.9931091871757197,0.22912535512166177,1.1722570444613685,4.364305037411267,1.0661166475805206,-48.42,"[489.79998779296875, 634.2000122070312]"
random_continuous,1790074238.5916514,1.42676154,0.767362099738572,0.9964468772183465,0.22912535512166177,1.167830839998489,4.7312093537296285,0.9955535313377811,-121.05,"[499.0, 615.0]"
random_continuous,1790074238.6416335,1.476743382,0.7873745897941774,0.9997845959635867,0.22912535512166177,1.1634045974722675,5.096726194527841,0.9203884727313847,-40.35,"[499.0, 615.0]"
random_continuous,1790074238.6915379,1.526647695,0.8351658486101696,1.0031185130142672,0.22912535512166177,1.1589833964799252,5.460439243390466,0.8452234141249882,-5.38,"[572.5999755859375, 594.7999877929688]"
random_continuous,1790074238.7415965,1.576706621,0.9047828287866834,1.0064583064912263,0.22912535512166177,1.1545544025937287,5.823401019760045,0.7992039904884191,-2.69,"[572.5999755859375, 594.7999877929688]"
