mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
random_walk,1788869628.2199137,0.014372012000000002,0.935573010908512,0.903,0.0,0.3675766053719351,0.9942986674474348,0.08873196200735832,0,1.214912784005428,75.32,2,"[459.0, 660.0]"
random_walk,1788869628.2696714,0.064129684,1.0461952034690514,0.903,0.0,0.3675766053719351,0.9942986674474348,0.40015989156401766,0,1.2287186110963986,-10.76,2,"[408.6000061035156, 693.7999877929688]"
random_walk,1788869628.3197372,0.11419544100000001,1.1434045207725438,0.903,0.0,0.3675766053719351,0.9942986674474348,0.7128938572989221,0,1.1965050145508,-29.59,2,"[408.6000061035156, 693.7999877929688]"
random_walk,1788869628.369708,0.164166372,1.2171852155234735,0.903,0.0,0.3675766053719351,0.9942986674474348,1.025064335900679,0,1.0952622825503477,-13.45,2,"[422.20001220703125, 667.2000122070312]"
random_walk,1788869628.4197912,0.214249397,1.2606590630834762,0.903,0.0,0.3675766053719351,0.9942986674474348,1.3379741024241636,0,1.043106935762236,104.91,2,"[422.20001220703125, 667.2000122070312]"
random_walk,1788869628.4698014,0.26425938400000004,1.2694095778819185,0.903,0.0,0.3675766053719351,0.9942986674474348,1.6505033483281875,0,1.0507768397016641,29.59,2,"[458.79998779296875, 632.4000244140625]"
random_walk,1788869628.51977,0.31422810300000004,1.2427007979083224,0.903,0.0,0.3675766053719351,0.9942986674474348,1.9627532996318466,0,1.0906603401866908,102.22,2,"[458.79998779296875, 632.4000244140625]"
random_walk,1788869628.569854,0.36431228200000004,1.1830764573602428,0.903,0.0,0.3675766053719351,0.9942986674474348,2.2752677517808113,0,1.1566215140657734,102.22,2,"[438.6000061035156, 656.2000122070312]"
random_walk,1788869628.619725,0.41418314500000003,1.0965400485635888,0.903,0.0,0.3675766053719351,0.9942986674474348,2.5870790694964465,0,1.2072428800659996,80.7,2,"[438.6000061035156, 656.2000122070312]"
random_walk,1788869628.6696763,0.46413449700000003,0.9913194638272242,0.903,0.0,0.3675766053719351,0.9942986674474348,2.8989435272798736,0,1.222582687944856,0.0,2,"[417.3999938964844, 672.2000122070312]"
random_walk,1788869628.7197182,0.514176341,0.877220324223814,0.903,0.0,0.3675766053719351,0.9942986674474348,3.211784435370816,0,1.2026409377023426,-5.38,2,"[417.3999938964844, 672.2000122070312]"
random_walk,1788869628.7698438,0.5643020120000001,0.765647052871899,0.903,0.0,0.3675766053719351,0.9942986674474348,3.52455689735516,0,1.1489516101263453,-18.83,2,"[419.3999938964844, 658.7999877929688]"
random_walk,1788869628.8198767,0.6143349850000001,0.6674276474596771,0.903,0.0,0.3675766053719351,0.9942986674474348,3.8372362361499315,0,1.0661166475805206,-32.28,2,"[419.3999938964844, 658.7999877929688]"
random_walk,1788869628.8698547,0.664312683,0.5921463356390824,0.903,0.0,0.3675766053719351,0.9942986674474348,4.149438232696905,0,0.9679418771558396,-16.14,2,"[474.0, 617.7999877929688]"
random_walk,1788869628.919929,0.714387113,0.546884659425924,0.903,0.0,0.3675766053719351,0.9942986674474348,4.4620132030491035,0,0.8666991451553873,-131.81,2,"[474.0, 617.7999877929688]"
random_walk,1788869628.9698517,0.764309993,0.5361241810163382,0.903,0.0,0.3675766053719351,0.9942986674474348,4.774148359061712,0,0.7577865092155067,-21.52,2,"[576.0, 518.7999877929688]"
