mode,t_ros_sec,t_rel_sec,tail_target_rad,center_rad,tail_amp_rad,tail_freq_hz,phase_rad,real_position_rad,present_current_ma,sensor_values
amp_sweep,1790079015.0473168,0.04933138,0.9186067793887727,0.903,0.10137432318440001,0.5,0.15456671669818034,0.6580777580029401,-24.21,"[663.5999755859375, 578.2000122070312]"
amp_sweep,1790079015.0971863,0.09920099800000001,0.9344853554044588,0.903,0.10276861004280001,0.5,0.3113786982499548,0.6519418348513975,-24.21,"[663.5999755859375, 578.2000122070312]"
amp_sweep,1790079015.1472807,0.14929519200000002,0.95003879033311,0.903,0.10416591833813334,0.5,0.46853049331269736,0.6902913545485385,61.87,"[673.0, 576.4000244140625]"
amp_sweep,1790079015.1971862,0.199200804,0.9648048961028002,0.903,0.1055614386208,0.5,0.6254811950296837,0.7731263170943632,16.14,"[673.0, 576.4000244140625]"
amp_sweep,1790079015.2471993,0.24921389300000002,0.9784241247583463,0.903,0.10695899510380001,0.5,0.7826609031431535,0.868233125943273,8.07,"[594.7999877929688, 617.4000244140625]"
amp_sweep,1790079015.2972527,0.2992674,0.9904965645191941,0.903,0.10835686932846668,0.5,0.9398763468730579,0.9219224535192704,2.69,"[594.7999877929688, 617.4000244140625]"
amp_sweep,1790079015.3472493,0.34926377200000003,1.000658951799614,0.903,0.10975319694033334,0.5,1.0969178469009182,0.9480001269133262,10.76,"[536.7999877929688, 610.7999877929688]"
amp_sweep,1790079015.397191,0.399205499,1.0086135675864534,0.903,0.11114878954240001,0.5,1.2538766822012848,0.9710098387316108,0.0,"[536.7999877929688, 610.7999877929688]"
amp_sweep,1790079015.447258,0.449272577,1.0141143308134655,0.903,0.11254662865486667,0.5,1.4110881769492236,0.9863496466104673,13.45,"[529.0, 630.4000244140625]"
amp_sweep,1790079015.497306,0.49932089,1.0169441202247045,0.903,0.1139444751138,0.5,1.5683004979360302,0.9909515889741242,5.38,"[529.0, 630.4000244140625]"
amp_sweep,1790079015.5473776,0.5493921500000001,1.0169639082876347,0.903,0.11534299300626667,0.5,1.7255883333854511,1.0032234352772094,5.38,"[502.6000061035156, 609.2000122070312]"
amp_sweep,1790079015.5971544,0.599169044,1.0141240629998327,0.903,0.11673451354286668,0.5,1.8820891935919626,1.009359358428752,0.0,"[502.6000061035156, 609.2000122070312]"
amp_sweep,1790079015.6473258,0.649340338,1.0083934829173888,0.903,0.11813420765213334,0.5,2.039509315224841,1.012427320004523,5.38,"[501.0, 630.7999877929688]"
amp_sweep,1790079015.697372,0.6993864590000001,0.9998723997166825,0.903,0.11953190296380001,0.5,2.196704637053799,1.012427320004523,0.0,"[501.0, 630.7999877929688]"
amp_sweep,1790079015.7473733,0.749387896,0.9887100911107195,0.903,0.12092915131420001,0.5,2.353849690258707,1.0108933392166375,0.0,"[495.20001220703125, 606.4000244140625]"
amp_sweep,1790079015.797359,0.7993735700000001,0.9751291949873193,0.903,0.1223261951926,0.5,2.5109717470053905,1.009359358428752,-45.73,"[495.20001220703125, 606.4000244140625]"
amp_sweep,1790079015.8473897,0.8494043050000001,0.9594121007590412,0.903,0.12372374742973334,0.5,2.668150977596777,1.004757416065095,-10.76,"[503.3999938964844, 619.2000122070312]"
amp_sweep,1790079015.8973882,0.899402625,0.941926911386437,0.903,0.12512037214053334,0.5,2.8252258916041013,0.9940195505498954,-29.59,"[503.3999938964844, 619.2000122070312]"
amp_sweep,1790079015.9471638,0.9491784070000001,0.9231423197468219,0.903,0.12651164638893334,0.5,2.981699052388186,0.9786797426710391,-29.59,"[499.20001220703125, 598.7999877929688]"
amp_sweep,1790079015.9971461,0.9991608980000001,0.903370676390461,0.903,0.12790756583893334,0.5,3.138694647464192,0.9648739155800683,-34.97,"[499.20001220703125, 598.7999877929688]"
amp_sweep,1790079016.0472844,1.049299027,0.8830948834148575,0.903,0.12930751500746668,0.5,3.2961434549795903,0.9495341077012119,-21.52,"[527.2000122070312, 600.0]"
amp_sweep,1790079016.0974205,1.0994349300000001,0.8628978541916408,0.903,0.1307060569226,0.5,3.4534339921986934,0.9326603190344698,-21.52,"[527.2000122070312, 600.0]"
amp_sweep,1790079016.1473932,1.149407783,0.843291329201881,0.903,0.13210332775933334,0.5,3.6105815743856877,0.9127185687919565,-18.83,"[533.7999877929688, 591.0]"
amp_sweep,1790079016.19746,1.199474264,0.8247548938020393,0.903,0.1335014830212667,0.5,3.7678286256792797,0.8943107993373288,-16.14,"[533.7999877929688, 591.0]"
amp_sweep,1790079016.2473943,1.249408886,0.8078264806703281,0.903,0.134896838609,0.5,3.9247608045659805,0.8759030298827011,-16.14,"[553.2000122070312, 582.4000244140625]"
amp_sweep,1790079016.2973635,1.2993781180000001,0.7929197265663376,0.903,0.13629304158233335,0.5,4.081788286807421,0.8574952604280734,-13.45,"[553.2000122070312, 582.4000244140625]"
amp_sweep,1790079016.3471637,1.3491783270000002,0.7804984343255321,0.903,0.13768494586706667,0.5,4.238332306213807,0.8329515678219032,-13.45,"[578.0, 580.0]"
amp_sweep,1790079016.3971648,1.399179361,0.7708508214589876,0.903,0.1390809832516,0.5,4.395341165093996,0.8145437983672754,-5.38,"[578.0, 580.0]"
amp_sweep,1790079016.4472294,1.4492438010000002,0.7643098427274782,0.903,0.14047938491346668,0.5,4.552615928376386,0.7992039904884191,-5.38,"[599.0, 577.7999877929688]"
amp_sweep,1790079016.4973178,1.499332343,0.7611228306950577,0.903,0.1418776187798,0.5,4.709871820111705,0.7838641826095626,-8.07,"[599.0, 577.7999877929688]"
amp_sweep,1790079016.5473773,1.549391951,0.7614371743328391,0.903,0.14327661659486668,0.5,4.867213631264508,0.7731263170943632,-16.14,"[614.2000122070312, 585.7999877929688]"
