trial,split,n_finestre,sensor_diff_net,sensor_diff_P,sensor_diff_RMSE_1,sensor_diff_nRMSE_1,sensor_diff_R2_1,sensor_diff_RMSE_persist_1,sensor_diff_skill_rmse_1,sensor_diff_RMSE_avg,sensor_diff_nRMSE_avg,sensor_diff_R2_avg,sensor_diff_RMSE_persist_avg,sensor_diff_skill_rmse_avg,sensor_diff_RMSE_P,sensor_diff_nRMSE_P,sensor_diff_R2_P,sensor_diff_RMSE_persist_P,sensor_diff_skill_rmse_P,current_net,current_P,current_RMSE_1,current_nRMSE_1,current_R2_1,current_RMSE_persist_1,current_skill_rmse_1,current_RMSE_avg,current_nRMSE_avg,current_R2_avg,current_RMSE_persist_avg,current_skill_rmse_avg,current_RMSE_P,current_nRMSE_P,current_R2_P,current_RMSE_persist_P,current_skill_rmse_P,cmd_net,cmd_P,cmd_RMSE_1,cmd_nRMSE_1,cmd_R2_1,cmd_RMSE_persist_1,cmd_skill_rmse_1,cmd_RMSE_avg,cmd_nRMSE_avg,cmd_R2_avg,cmd_RMSE_persist_avg,cmd_skill_rmse_avg,cmd_RMSE_P,cmd_nRMSE_P,cmd_R2_P,cmd_RMSE_persist_P,cmd_skill_rmse_P
trial_47.csv,val,271,FM,10,38.4104,0.2164,0.9532,104.9854,0.6341,47.3002,0.2642,0.9236,244.4124,0.7942,76.16983795166016,0.42018218819261527,0.8234469267206376,247.8994598388672,0.6927389918430238,FM,10,25.0124,0.3765,0.8582,71.4405,0.6499,35.3619,0.5263,0.7117,94.291,0.6245,47.904666900634766,0.7083267668769023,0.49827318847149216,97.78158569335938,0.5100849862379753,IM,10,0.0365,0.131,0.9828,0.1643,0.778,0.0872,0.3077,0.8896,0.391,0.7752,0.148601695895195,0.5226339348603359,0.7268538162983273,0.3913464844226837,0.6202809995484871
trial_56.csv,val,271,FM,10,62.8295,0.4229,0.8211,113.9931,0.4488,78.7506,0.5304,0.7024,175.2797,0.5326,106.51602172851562,0.7146794104205128,0.48923335368310017,218.35321044921875,0.5121847693039188,FM,10,20.9417,0.3847,0.852,56.775,0.6311,32.5936,0.5949,0.6342,76.8021,0.5747,41.41368103027344,0.7506690704455032,0.4364959473801221,89.22798156738281,0.5358666608523602,IM,10,0.0614,0.2608,0.932,0.1485,0.5863,0.1246,0.5257,0.7021,0.2793,0.5437,0.17277424037456512,0.7175010626669999,0.4851921894983168,0.3538901209831238,0.5117856359070154
trial_57.csv,val,271,FM,10,54.7285,0.2908,0.9154,123.9269,0.5584,65.2735,0.3494,0.8705,249.8788,0.7219,98.04977416992188,0.5286489197389939,0.7205303118799545,228.06629943847656,0.5700821453615426,FM,10,23.0035,0.3898,0.8481,62.6808,0.633,32.3376,0.5463,0.6906,83.5182,0.6104,42.341705322265625,0.7159201591692774,0.48745831217431546,77.03230285644531,0.4503383158468969,IM,10,0.0295,0.1053,0.9889,0.1471,0.7995,0.0887,0.3171,0.8761,0.3694,0.7571,0.14826437830924988,0.5299098277293792,0.7191955597695732,0.33782094717025757,0.5611154975699998
trial_70.csv,val,271,FM,10,32.1835,0.2621,0.9313,65.9934,0.5123,42.2526,0.3403,0.8708,150.0139,0.7014,71.28280639648438,0.5641822374361367,0.6816984155603096,144.46990966796875,0.5065906349612062,FM,10,14.3689,0.3752,0.8593,38.1877,0.6237,22.1852,0.5701,0.6565,54.6159,0.5924,31.681020736694336,0.7602361046423068,0.42204097943086805,57.29233932495117,0.4470286759106543,IM,10,0.0246,0.1265,0.984,0.0991,0.7523,0.079,0.395,0.8183,0.2372,0.6697,0.1276395618915558,0.6185577745471309,0.6173862360049687,0.22823412716388702,0.4407516374626034
trial_72.csv,val,271,FM,10,39.7336,0.2743,0.9248,85.266,0.534,54.298,0.3752,0.8472,178.3911,0.6818,80.43362426757812,0.5531252485565097,0.6940524553724313,182.59461975097656,0.559496197767087,FM,10,17.9352,0.4074,0.8341,50.7551,0.6466,29.5661,0.6666,0.5385,62.3812,0.5232,36.45960998535156,0.8181565499952704,0.33061990026408883,64.20207977294922,0.4321116992737456,IM,10,0.0384,0.1709,0.9708,0.1319,0.7089,0.0966,0.427,0.7999,0.2799,0.6495,0.13176774978637695,0.5790712905052843,0.6646764421034747,0.2879551947116852,0.5424019006904555
trial_79.csv,val,271,FM,10,44.5914,0.2451,0.9399,65.6969,0.3213,79.6998,0.4419,0.7795,214.0262,0.6137,121.13607788085938,0.6679682560063112,0.5538184622993545,267.8739013671875,0.5477869353356213,FM,10,28.4283,0.4568,0.7913,55.9137,0.4916,41.1009,0.6598,0.5577,86.0216,0.5183,49.20216369628906,0.7919058680798693,0.3728850711572941,91.46102905273438,0.4620423123829035,IM,10,0.0681,0.2535,0.9357,0.1002,0.3207,0.1387,0.5151,0.717,0.3113,0.5318,0.19229841232299805,0.7111479860650588,0.4942685600290694,0.38543501496315,0.5010873302691947
trial_83.csv,val,271,FM,10,34.4798,0.2738,0.925,76.8765,0.5515,47.846,0.3715,0.8499,147.9295,0.6624,71.81414794921875,0.5525317026348266,0.6947087161158683,188.39585876464844,0.6188124918449942,FM,10,20.7338,0.4091,0.8326,55.6432,0.6274,29.4736,0.5784,0.6552,70.2531,0.579,38.09176254272461,0.7411921734534191,0.45063412148314974,77.44197082519531,0.5081250885426631,IM,10,0.0358,0.1661,0.9724,0.1281,0.7201,0.089,0.4097,0.8138,0.2565,0.6513,0.1365554928779602,0.6258736984247988,0.6082820534391177,0.32370495796203613,0.5781482812692189
trial_85.csv,val,271,FM,10,26.7923,0.1518,0.9769,111.0811,0.7588,45.9404,0.2599,0.9201,239.9162,0.7981,82.56410217285156,0.46652538785285,0.7823540543501823,231.4436798095703,0.6432648226091785,FM,10,21.414,0.3519,0.8762,68.4889,0.6873,30.7204,0.5008,0.7349,86.2782,0.6361,42.24680709838867,0.6892790847409418,0.5248942903108071,89.1681137084961,0.5262117214175932,IM,10,0.0266,0.097,0.9906,0.1758,0.8486,0.081,0.2935,0.8932,0.3757,0.7786,0.13895544409751892,0.50356779776982,0.7464194351179867,0.37150242924690247,0.6259635653548623
trial_89.csv,val,271,FM,10,44.7692,0.2899,0.9159,89.6129,0.5004,54.5145,0.3534,0.8702,204.2079,0.7106,77.04608917236328,0.49685026593577786,0.753139839081137,170.74513244628906,0.548765531008039,FM,10,17.0993,0.3754,0.8591,45.0799,0.6207,24.626,0.5195,0.7211,65.6974,0.6241,33.54331970214844,0.6683855471140215,0.5532607220580374,63.6079216003418,0.4726549955065944,IM,10,0.023,0.0998,0.99,0.105,0.7812,0.06,0.2561,0.9234,0.3076,0.7996,0.10220404714345932,0.4295441605915071,0.8154918177690765,0.26550623774528503,0.6150597138078941
trial_90.csv,val,271,FM,10,51.366,0.2616,0.9315,126.1471,0.5928,66.1967,0.3392,0.8766,269.184,0.7295,96.21477508544922,0.49050289850720774,0.7594069172812344,192.48524475097656,0.500144672336184,FM,10,23.451,0.3996,0.8403,64.2229,0.6348,30.018,0.5224,0.7178,83.1326,0.6317,39.246185302734375,0.6818013099431047,0.5351469794038191,64.89496612548828,0.3952352910263719,IM,10,0.026,0.0891,0.9921,0.1557,0.8327,0.0863,0.2949,0.8971,0.4026,0.7773,0.13264019787311554,0.45203008302295195,0.7956688487412309,0.2789795994758606,0.5245523395892875
trial_93.csv,val,271,FM,10,34.6399,0.2264,0.9488,103.8729,0.6665,45.7808,0.2991,0.9034,207.4345,0.7593,65.50189208984375,0.4281875305163757,0.8166554394782006,167.18344116210938,0.6082034701850056,FM,10,20.6998,0.3916,0.8466,61.9957,0.6661,30.2939,0.5729,0.6593,75.1615,0.5912,39.41855239868164,0.7473434481170496,0.44147770644033224,70.7894515991211,0.44315782212994215,IM,10,0.0398,0.1667,0.9722,0.1587,0.7492,0.0805,0.3374,0.8722,0.3234,0.7334,0.1288517862558365,0.5407788115644943,0.7075582552529354,0.2628862261772156,0.5098572179701208
trial_94.csv,val,271,FM,10,41.9334,0.2165,0.9531,128.5621,0.6738,63.6324,0.3333,0.8758,267.1318,0.749,94.35718536376953,0.498755287959382,0.751243145828318,242.32073974609375,0.6106103610337357,FM,10,21.5554,0.3699,0.8631,69.7653,0.691,31.4257,0.546,0.6919,82.7968,0.6162,40.24237823486328,0.7043625645444357,0.5038733161856375,82.51461791992188,0.5123000112062885,IM,10,0.0548,0.1939,0.9624,0.1836,0.7014,0.1181,0.4242,0.8057,0.3861,0.6865,0.16536113619804382,0.601981964623165,0.6376177398280922,0.361116498708725,0.5420836854883682
== MEDIA per-trial ==,MEDIA_val,24,FM,10,41.5677,0.2736,0.9209,91.7828,0.5246,54.9892,0.36,0.8544,194.928,0.6877,81.33802509307861,0.5284339825212115,0.7138476352773798,185.9082129796346,0.5536344832576835,FM,10,22.3737,0.4201,0.8199,56.5059,0.5968,31.1082,0.5824,0.647,74.9156,0.5781,39.83947340647379,0.7409903046718177,0.4485565802918711,73.45794423421223,0.4529934811135794,IM,10,0.0397,0.162,0.9717,0.1341,0.6871,0.0933,0.379,0.8331,0.3132,0.6829,0.14202974022676548,0.5744854683262316,0.6630770106071259,0.2987428139895201,0.5157691875403532
== COMPLESSIVO (pooled) ==,POOLED_val,6505,FM,10,42.4849,0.2564,0.9342,94.6106,0.551,56.3065,0.3391,0.8768,200.894,0.7051,82.58262634277344,0.49533425441973206,0.754643976409391,190.1348876953125,0.5656629493735494,FM,10,22.761,0.4183,0.825,57.5121,0.6042,31.4852,0.577,0.6573,75.9202,0.5832,40.223331451416016,0.7344907404182519,0.4605233144457944,74.5327377319336,0.46032666080126683,IM,10,0.0413,0.1619,0.9738,0.1373,0.699,0.0952,0.3718,0.8461,0.3198,0.6969,0.14333964884281158,0.5594588382513342,0.6870058182103531,0.30350518226623535,0.5277192706479925
