trial,split,n_finestre,sensor_diff_net,sensor_diff_P,sensor_diff_RMSE_1,sensor_diff_nRMSE_1,sensor_diff_R2_1,sensor_diff_RMSE_persist_1,sensor_diff_skill_rmse_1,sensor_diff_RMSE_avg,sensor_diff_nRMSE_avg,sensor_diff_R2_avg,sensor_diff_RMSE_persist_avg,sensor_diff_skill_rmse_avg,sensor_diff_RMSE_P,sensor_diff_nRMSE_P,sensor_diff_R2_P,sensor_diff_RMSE_persist_P,sensor_diff_skill_rmse_P,current_net,current_P,current_RMSE_1,current_nRMSE_1,current_R2_1,current_RMSE_persist_1,current_skill_rmse_1,current_RMSE_avg,current_nRMSE_avg,current_R2_avg,current_RMSE_persist_avg,current_skill_rmse_avg,current_RMSE_P,current_nRMSE_P,current_R2_P,current_RMSE_persist_P,current_skill_rmse_P,cmd_net,cmd_P,cmd_RMSE_1,cmd_nRMSE_1,cmd_R2_1,cmd_RMSE_persist_1,cmd_skill_rmse_1,cmd_RMSE_avg,cmd_nRMSE_avg,cmd_R2_avg,cmd_RMSE_persist_avg,cmd_skill_rmse_avg,cmd_RMSE_P,cmd_nRMSE_P,cmd_R2_P,cmd_RMSE_persist_P,cmd_skill_rmse_P
trial_1.csv,val,272,FM,10,29.9123,0.2424,0.9413,48.9076,0.3884,44.2974,0.3564,0.8609,123.353,0.6292,70.76547241210938,0.5635919840321806,0.6823641002082426,154.85841369628906,0.5430311422994696,FM,10,22.9414,0.4701,0.779,43.7271,0.4754,33.1179,0.6692,0.5342,64.2169,0.4854,43.039344787597656,0.8631454126705013,0.25497998174226955,69.3233642578125,0.3791509507886113,IM,10,0.0386,0.1654,0.9726,0.1005,0.6164,0.1007,0.426,0.7915,0.2517,0.608,0.15075832605361938,0.6366343546781067,0.5946966781538356,0.31606751680374146,0.5230186019171623
trial_106.csv,val,271,FM,10,50.8749,0.3633,0.868,98.9032,0.4856,63.0957,0.4479,0.7951,162.3385,0.5957,74.69811248779297,0.5269881699851724,0.7222834522313792,137.5088348388672,0.4567759040695516,FM,10,23.5449,0.4089,0.8328,59.0581,0.6013,33.3351,0.5768,0.6589,78.8456,0.5737,39.734703063964844,0.6871983631609077,0.5277584781826201,75.35704040527344,0.47271412398536505,IM,10,0.0413,0.1802,0.9675,0.124,0.6667,0.0893,0.3878,0.8389,0.2693,0.6532,0.1278611421585083,0.5526178034748792,0.6946136106025882,0.22314204275608063,0.42699663147623457
trial_114.csv,val,270,FM,10,34.7506,0.2159,0.9534,104.5544,0.6676,53.2433,0.3277,0.8826,201.2535,0.7195,75.26799774169922,0.4624207692658154,0.7861670452302387,192.16305541992188,0.6083118184334613,FM,10,19.0585,0.3467,0.8798,61.6278,0.6907,29.5889,0.5373,0.6994,76.8209,0.6087,38.5600700378418,0.7014713819990193,0.5079379111566489,76.36649322509766,0.49506559212844503,IM,10,0.0502,0.1949,0.962,0.1642,0.6945,0.0933,0.3614,0.8578,0.3218,0.6933,0.13318192958831787,0.5172448556415166,0.7324577914639929,0.3037790358066559,0.5615828813378576
trial_115.csv,val,272,FM,10,37.9248,0.1912,0.9635,134.7855,0.7186,47.7497,0.2421,0.9354,270.6238,0.8031,77.38182830810547,0.39265246876984294,0.8458240281846611,223.77589416503906,0.6541994454012332,FM,10,25.6432,0.3629,0.8683,82.3305,0.6885,35.8017,0.5073,0.729,99.5533,0.6323,50.5555305480957,0.7169256244306391,0.4860176274386889,95.40093231201172,0.47007299275910364,IM,10,0.0312,0.1023,0.9895,0.1964,0.8413,0.0759,0.2513,0.9246,0.4139,0.801,0.12826627492904663,0.42681828581152903,0.8178261086300442,0.3382721543312073,0.6208192921387812
trial_19.csv,val,271,FM,10,25.5595,0.185,0.9658,69.9676,0.6347,39.5236,0.2857,0.9088,171.4875,0.7483,64.4091796875,0.4629888707045183,0.7856413009842057,132.94683837890625,0.5155268040001818,FM,10,20.9067,0.4341,0.8116,50.7067,0.5877,28.8854,0.5966,0.6333,68.0372,0.5732,35.64127731323242,0.732109669760499,0.46401547809265054,62.02775573730469,0.42539792243688945,IM,10,0.0331,0.1392,0.9806,0.1206,0.7259,0.0796,0.3302,0.8732,0.3098,0.7287,0.13409540057182312,0.5540495346323518,0.693029088204802,0.23596079647541046,0.4317047468273093
trial_21.csv,val,271,FM,10,48.0335,0.3809,0.8549,83.2968,0.4233,61.5609,0.4876,0.7529,150.9161,0.5836,82.68927001953125,0.6548937139315932,0.5711142088037737,162.91180419921875,0.4924292292631316,FM,10,17.2518,0.411,0.8311,37.621,0.5414,22.795,0.5423,0.6987,57.851,0.5994,30.00788116455078,0.7062783230331235,0.5011708802257145,52.012630462646484,0.4230654958683293,IM,10,0.0384,0.1896,0.9641,0.0868,0.5574,0.091,0.4509,0.7764,0.2434,0.6221,0.13134559988975525,0.6544603063242156,0.5716817221136397,0.2575663924217224,0.49005148282428657
trial_25.csv,val,271,FM,10,28.3153,0.1783,0.9682,63.1481,0.5516,56.4265,0.3574,0.8525,181.5401,0.6872,89.68453216552734,0.571817313919683,0.6730249688886436,211.28990173339844,0.5755380099580454,FM,10,18.6526,0.3474,0.8793,46.9606,0.6028,28.637,0.5333,0.7036,73.5507,0.6089,37.09237289428711,0.7048462559770495,0.5031918373574094,70.83394622802734,0.47634750187600705,IM,10,0.0491,0.1914,0.9633,0.1045,0.5304,0.112,0.442,0.7825,0.2984,0.6202,0.16587592661380768,0.6614830490194412,0.5624401964751107,0.3392541706562042,0.511057074720817
trial_26.csv,val,271,FM,10,26.2412,0.2003,0.9599,76.023,0.6548,43.6944,0.328,0.8775,164.0084,0.7227,70.98696899414062,0.5278448176387821,0.7213798944225667,169.44427490234375,0.5810600916728952,FM,10,20.3558,0.3448,0.8811,60.1445,0.6616,29.9778,0.5033,0.7354,82.9807,0.6371,38.62966537475586,0.6489806875960746,0.5788240245758851,80.2116470336914,0.5184032892563571,IM,10,0.0346,0.1453,0.9789,0.1382,0.7498,0.0864,0.3588,0.8552,0.3105,0.7183,0.12193983048200607,0.5077437143843864,0.7421963074512183,0.31134867668151855,0.6083496105341104
trial_3.csv,val,271,FM,10,30.2884,0.2178,0.9526,77.1711,0.6075,40.9974,0.2921,0.9103,181.128,0.7544,57.58251953125,0.405434720949701,0.8356226900176567,149.871337890625,0.6157869787399022,FM,10,27.5484,0.4775,0.772,63.6222,0.567,36.6963,0.6321,0.5932,81.7579,0.5483,44.90752410888672,0.752480235808169,0.43377350549108995,76.61278533935547,0.4138377307394667,IM,10,0.0298,0.1153,0.9867,0.138,0.7837,0.0837,0.3195,0.8832,0.3413,0.7496,0.1371120661497116,0.5138092050422285,0.7360000913240565,0.2945885956287384,0.5345642425258375
trial_38.csv,val,271,FM,10,51.4012,0.306,0.9064,93.5696,0.4507,64.0684,0.3781,0.853,156.5683,0.5816,82.69815826416016,0.48544525847015735,0.7643429104045631,151.6883544921875,0.4548153776141107,FM,10,23.0271,0.4885,0.7613,45.4162,0.493,29.6681,0.6294,0.5966,64.93,0.5399,35.12040328979492,0.7429298585709454,0.4480552237043838,63.45977783203125,0.4465722306379091,IM,10,0.0404,0.157,0.9754,0.0928,0.5644,0.0899,0.3462,0.8712,0.2343,0.6109,0.12541434168815613,0.48043817733827054,0.7691791739104569,0.229068785905838,0.4525035735785081
trial_4.csv,val,271,FM,10,31.3293,0.2927,0.9144,68.7968,0.5446,46.0934,0.4463,0.7879,138.4201,0.6404,62.783939361572266,0.6211653915586531,0.6141535614168732,110.88880157470703,0.433811724267991,FM,10,18.657,0.4208,0.8229,53.5645,0.6517,25.9447,0.5941,0.6342,61.4562,0.5669,32.637367248535156,0.7768523392265535,0.39650053183694667,54.87907791137695,0.40528579395520203,IM,10,0.0278,0.1369,0.9812,0.128,0.7828,0.088,0.4412,0.7748,0.2627,0.6299,0.13638921082019806,0.6942622430429278,0.5179999172050769,0.19977769255638123,0.31729509398700095
trial_46.csv,val,271,FM,10,25.6637,0.1546,0.9761,87.649,0.7072,36.2029,0.2156,0.9473,228.8293,0.8261,61.85865783691406,0.36622771100239027,0.8658772693553259,182.61810302734375,0.6612676574148191,FM,10,16.4537,0.3507,0.877,50.4138,0.6736,23.9046,0.5046,0.7346,67.0247,0.6397,32.64035415649414,0.6863676282127384,0.5288994716829355,61.090850830078125,0.4657079789691906,IM,10,0.0283,0.1148,0.9868,0.1264,0.776,0.0668,0.2682,0.9181,0.3403,0.7939,0.11040312051773071,0.44545952261878463,0.8015658223269192,0.27262383699417114,0.5950349693006074
