mode,t_ros_sec,t_rel_sec,tail_target_rad,center_rad,tail_amp_rad,tail_freq_hz,phase_rad,real_position_rad,present_current_ma,sensor_values
freq_sweep,1789044558.2896225,0.037356291,0.9554669929001119,0.903,0.45,0.5012368540333333,0.11685910833604697,1.2256506495206272,-2.69,"[414.3999938964844, 656.7999877929688]"
freq_sweep,1789044558.3395596,0.08729313600000001,1.0252502074431329,0.903,0.45,0.5029064013333333,0.2751248853557378,1.1642914180052018,-24.21,"[448.0, 631.5999755859375]"
freq_sweep,1789044558.3892689,0.137002496,1.0917195065827048,0.903,0.45,0.5045638186333333,0.432758594817232,1.0875923786109196,-10.76,"[448.0, 631.5999755859375]"
freq_sweep,1789044558.4394238,0.187157343,1.1541668306128865,0.903,0.45,0.5062342155666667,0.5921527169481506,1.009359358428752,-26.9,"[515.0, 615.7999877929688]"
freq_sweep,1789044558.4893663,0.23710001400000003,1.210284563809586,0.903,0.45,0.5079003458,0.7516629599638313,0.9710098387316108,69.94,"[515.0, 615.7999877929688]"
freq_sweep,1789044558.5393033,0.28703675700000003,1.2587000467605876,0.903,0.45,0.5095647943666667,0.9115344113552615,0.9894176081862386,69.94,"[532.5999755859375, 570.0]"
freq_sweep,1789044558.5893743,0.337107938,1.2982392245316832,0.903,0.45,0.5112332397,1.0723144719274011,1.0507768397016641,69.94,"[532.5999755859375, 570.0]"
freq_sweep,1789044558.6392934,0.387027137,1.3275982314950407,0.903,0.45,0.5128973031333334,1.2331942342430444,1.1228739367322893,16.14,"[505.3999938964844, 587.4000244140625]"
freq_sweep,1789044558.6893635,0.43709715800000004,1.3460596051782494,0.903,0.45,0.5145648913666667,1.3949389481915226,1.1903690913992575,40.35,"[505.3999938964844, 587.4000244140625]"
freq_sweep,1789044558.7392232,0.486956694,1.3529561003537105,0.903,0.45,0.5162285891666667,1.5568280516165653,1.2409904573994837,126.42999999999999,"[438.0, 635.7999877929688]"
freq_sweep,1789044558.789308,0.537041583,1.3480198861006494,0.903,0.45,0.5178970804,1.719708334496136,1.2854759002481673,139.88,"[438.0, 635.7999877929688]"
freq_sweep,1789044558.8394883,0.5872219740000001,1.331183787199069,0.903,0.45,0.5195690364666666,1.883453786386565,1.3130875544301088,209.82,"[392.20001220703125, 658.7999877929688]"
freq_sweep,1789044558.8893008,0.6370344,1.3029781551567292,0.903,0.45,0.5212314390666667,2.046784528619156,1.325359400733194,204.44,"[392.20001220703125, 658.7999877929688]"
freq_sweep,1789044558.9395378,0.687271242,1.2637317504423078,0.903,0.45,0.5229034103666667,2.2115823309030067,1.3284273623089653,137.19,"[401.3999938964844, 660.0]"
freq_sweep,1789044558.989444,0.7371776670000001,1.2147852335838292,0.903,0.45,0.5245677519333334,2.376150247635213,1.3268933815210797,48.42,"[401.3999938964844, 660.0]"
freq_sweep,1789044559.039436,0.787169659,1.1571160097811912,0.903,0.45,0.5262349066666667,2.5415202320889163,1.3100195928543377,-5.38,"[404.3999938964844, 662.0]"
freq_sweep,1789044559.0894217,0.8371553690000001,1.092338474651378,0.903,0.45,0.5279011021,2.7073183634852094,1.2732040539450822,-5.38,"[404.3999938964844, 662.0]"
freq_sweep,1789044559.1393123,0.887045916,1.022219642145883,0.903,0.45,0.5295654889333333,2.8734586937907753,1.2348545342479411,-2.69,"[421.6000061035156, 641.2000122070312]"
freq_sweep,1789044559.1892724,0.937006027,0.9485503438554272,0.903,0.45,0.5312306206,3.040196008663861,1.1873011298234863,-2.69,"[421.6000061035156, 641.2000122070312]"
freq_sweep,1789044559.2395203,0.9872538500000001,0.8730497972385979,0.903,0.45,0.5329031154,3.208197895145454,1.1320778214596032,-24.21,"[463.20001220703125, 659.2000122070312]"
freq_sweep,1789044559.2893665,1.037100049,0.7985517794140664,0.903,0.45,0.5345667957666667,3.375836097046995,1.0707185899441776,-34.97,"[463.20001220703125, 659.2000122070312]"
freq_sweep,1789044559.3394432,1.087176849,0.7265782159932104,0.903,0.45,0.5362349522,3.544449858186816,1.0032234352772094,-126.42999999999999,"[505.6000061035156, 591.5999755859375]"
freq_sweep,1789044559.389644,1.1373774010000002,0.659253523421439,0.903,0.45,0.5379071767333333,3.7140019110696816,0.9326603190344698,-72.63,"[505.6000061035156, 591.5999755859375]"
freq_sweep,1789044559.4395945,1.187328264,0.5989354075488625,0.903,0.45,0.5395737576333334,3.883505283282329,0.8498253564886452,-2.69,"[561.2000122070312, 538.2000122070312]"
freq_sweep,1789044559.4894311,1.2371646680000001,0.5473724368368977,0.903,0.45,0.5412338103666666,4.052864144933172,0.765456413154935,-2.69,"[561.2000122070312, 538.2000122070312]"
freq_sweep,1789044559.539396,1.287129511,0.5057112091900813,0.903,0.45,0.5429014255,4.223518718800091,0.701029220063738,-40.35,"[578.0, 531.0]"
freq_sweep,1789044559.589327,1.3370607760000002,0.4755679115547886,0.903,0.45,0.5445656229333333,4.3943455924795245,0.6381360077604268,-26.9,"[578.0, 531.0]"
