mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_bias_rand_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
random_walk,1788871626.185781,2.0973422090000002,0.5126351046176096,0.903,0.0,-0.11045906831758558,0.4104243520158996,0.5715978752790881,3.8920745441988114,1,0.765456413154935,-18.83,2,"[559.4000244140625, 528.7999877929688]"
random_walk,1788871626.235965,2.147526156,0.4632667648883922,0.903,0.0,-0.11045906831758558,0.41096120178824674,0.567844068179493,4.070939556266181,1,0.701029220063738,-72.63,2,"[559.4000244140625, 528.7999877929688]"
random_walk,1788871626.2857764,2.197337532,0.42472686317842373,0.903,0.0,-0.11045906831758558,0.4114175240947418,0.564653332144837,4.24782395369272,1,0.6135923151542565,-72.63,2,"[587.7999877929688, 481.0]"
random_walk,1788871626.3357615,2.247322512,0.39769836380786633,0.903,0.0,-0.11045906831758558,0.4118053980552626,0.5619412065153795,4.424370542646516,1,0.5506991028509451,-88.77,2,"[587.7999877929688, 481.0]"
random_walk,1788871626.3857763,2.297337342,0.385,0.903,0.0,-0.11045906831758558,0.4121350909217053,0.5596358997303406,4.600253695537175,1,0.5016117176386047,-174.85,2,"[605.2000122070312, 417.3999938964844]"
random_walk,1788871626.4359806,2.3475417760000004,0.38545962539521533,0.903,0.0,-0.11045906831758558,0.40809482445926587,0.5797600121039644,4.782881031485923,1,0.4632621979414636,-177.54,2,"[605.2000122070312, 417.3999938964844]"
random_walk,1788871626.4857864,2.397347403,0.40122414629844727,0.903,0.0,-0.11045906831758558,0.40466059796619236,0.5968655076215448,4.969908529214363,1,0.4279806398200939,-185.60999999999999,2,"[629.2000122070312, 374.3999938964844]"
random_walk,1788871626.5359774,2.4475382220000004,0.4308033709401957,0.903,0.0,-0.11045906831758558,0.40174150544707987,0.6114051788114881,5.162442849033971,1,0.4095728703654662,-223.26999999999998,2,"[629.2000122070312, 374.3999938964844]"
random_walk,1788871626.5858288,2.49738981,0.47363831620639196,0.903,0.0,-0.11045906831758558,0.39926027680583426,0.62376389932294,5.357997723998716,1,0.401902966426038,-223.26999999999998,2,"[641.0, 352.0]"
random_walk,1788871626.636038,2.547599029,0.5291239800977448,0.903,0.0,-0.11045906831758558,0.3971512324607755,0.634268811757674,5.558010726164673,1,0.401902966426038,-86.08,2,"[641.0, 352.0]"
random_walk,1788871626.685781,2.597342158,0.5947145798183716,0.903,0.0,-0.11045906831758558,0.39535854476747556,0.6431979873271979,5.759156911865395,1,0.41877675509278006,-86.08,2,"[635.4000244140625, 356.0]"
random_walk,1788871626.7357695,2.6473304580000003,0.6688195763610353,0.903,0.0,-0.11045906831758558,0.3938347602281706,0.6507877865612932,5.9636290200516004,1,0.45252433242626416,5.38,2,"[635.4000244140625, 356.0]"
random_walk,1788871626.78576,2.697320791,0.7482454856515683,0.903,0.0,-0.11045906831758558,0.3925395433697614,0.6572391159102743,6.170101169935254,1,0.4970097752749477,2.69,2,"[615.2000122070312, 384.6000061035156]"
random_walk,1788871626.8358517,2.747412604,0.8298055634058906,0.903,0.0,-0.11045906831758558,0.39143860904011357,0.6627227458569082,0.09534355876255063,2,0.5476311412751739,2.69,2,"[615.2000122070312, 384.6000061035156]"
random_walk,1788871626.8857822,2.797343166,0.9097520335431168,0.903,0.0,-0.11045906831758558,0.3905028148599129,0.667383831311547,0.30485441604681185,2,0.6089903727905995,2.69,2,"[597.7999877929688, 461.3999938964844]"
random_walk,1788871626.9359257,2.847486733,0.9848915083150585,0.903,0.0,-0.11045906831758558,0.38970738980674235,0.67134575394799,0.5161977963458497,2,0.6810874698212247,2.69,2,"[597.7999877929688, 461.3999938964844]"
random_walk,1788871626.9859548,2.897515583,1.0514717848962616,0.903,0.0,-0.11045906831758558,0.3890312785115474,0.6747133881889665,0.7282686733926997,2,0.7531845668518499,34.97,2,"[567.7999877929688, 543.7999877929688]"
random_walk,1788871627.0359778,2.947538723,1.1065007776349807,0.903,0.0,-0.11045906831758558,0.38845658391063165,0.6775758772937966,0.9411295381062654,2,0.8314175870340175,2.69,2,"[567.7999877929688, 543.7999877929688]"
random_walk,1788871627.0857916,2.997352706,1.1473320974612253,0.903,0.0,-0.11045906831758558,0.3879680934998533,0.6800089930329022,1.1542343279727536,2,0.9341942998223555,2.69,2,"[530.2000122070312, 598.0]"
random_walk,1788871627.1357543,3.047315417,1.172178832924375,0.903,0.0,-0.11045906831758558,0.38755287665069166,0.682077141411142,1.3683470568788465,2,1.000155473701438,13.45,2,"[530.2000122070312, 598.0]"
random_walk,1788871627.185753,3.0973141710000003,1.1797108204615094,0.903,0.0,-0.11045906831758558,0.3871999423289043,0.6838350675326457,1.5832557533174239,2,1.0569127628532067,72.63,2,"[504.6000061035156, 620.4000244140625]"
random_walk,1788871627.2359126,3.1474735710000004,1.1694097664601628,0.903,0.0,-0.11045906831758558,0.38689994815538503,0.6853293047359239,1.7990054747023176,2,1.1044661672776617,32.28,2,"[504.6000061035156, 620.4000244140625]"
random_walk,1788871627.2859282,3.197489296,1.1416976968329178,0.903,0.0,-0.11045906831758558,0.38664495310789365,0.6865994063587103,2.014792431735472,2,1.1428156869748027,61.87,2,"[468.20001220703125, 646.7999877929688]"
random_walk,1788871627.335922,3.247483146,1.0978126823285228,0.903,0.0,-0.11045906831758558,0.386428207317526,0.6876789927380788,2.230811230763063,2,1.158155494853659,96.84,2,"[468.20001220703125, 646.7999877929688]"
random_walk,1788871627.3859322,3.2974931790000004,1.0397104129815282,0.903,0.0,-0.11045906831758558,0.3862439733957135,0.688596641160542,2.447184221040871,2,1.1596894756415448,0.0,2,"[451.79998779296875, 651.7999877929688]"
random_walk,1788871627.4360428,3.3476038260000003,0.9699352033832429,0.903,0.0,-0.11045906831758558,0.38608737456217285,0.6893766423196357,2.6641980385069566,2,1.1474176293384597,-2.69,2,"[451.79998779296875, 651.7999877929688]"
random_walk,1788871627.4857514,3.3973125040000003,0.8923521395516234,0.903,0.0,-0.11045906831758558,0.3859542655536633,0.6900396433048653,2.8800108181961033,2,1.1106020904292042,-2.69,2,"[454.79998779296875, 642.2000122070312]"
random_walk,1788871627.535737,3.4472979030000004,0.8099607396006124,0.903,0.0,-0.11045906831758558,0.3904951352851538,0.6907163359089109,3.096968305870524,2,1.069184609156292,-34.97,2,"[454.79998779296875, 642.2000122070312]"
random_walk,1788871627.585846,3.497406868,0.7247389963710943,0.903,0.0,-0.11045906831758558,0.3943548745569207,0.6912915246223497,3.3143824543669247,2,1.012427320004523,-45.73,2,"[476.79998779296875, 613.4000244140625]"
random_walk,1788871627.635792,3.5473528630000004,0.6413664841576249,0.903,0.0,-0.11045906831758558,0.3976356529379226,0.6917804350287726,3.5315871579746236,2,0.9480001269133262,-123.74,2,"[476.79998779296875, 613.4000244140625]"
random_walk,1788871627.685801,3.5973620850000003,0.5639901140417088,0.903,0.0,-0.11045906831758558,0.4004243145617742,0.6921960088742322,3.7490378795337413,2,0.8774370106705868,-67.25,2,"[514.5999755859375, 569.2000122070312]"
random_walk,1788871627.7360072,3.64756838,0.49649838776718813,0.903,0.0,-0.11045906831758558,0.402794676942048,0.6925492466428728,3.9672170700186236,2,0.7853981633974483,-10.76,2,"[514.5999755859375, 569.2000122070312]"
random_walk,1788871627.7857664,3.6973272010000002,0.4428988345865888,0.903,0.0,-0.11045906831758558,0.4048094849652808,0.6928494987462173,4.184197885807116,2,0.7086991240031663,-26.9,2,"[567.2000122070312, 519.4000244140625]"
random_walk,1788871627.835921,3.747482111,0.4053891592792266,0.903,0.0,-0.11045906831758558,0.40652207178502864,0.6931047130340601,4.402446693556659,2,0.6335340653967698,-121.05,2,"[567.2000122070312, 519.4000244140625]"
random_walk,1788871627.8858624,3.7974231720000002,0.3863030170001784,0.903,0.0,-0.11045906831758558,0.40797777058181434,0.6933216451787265,4.620002621952427,2,0.543029198911517,-121.05,2,"[603.5999755859375, 456.79998779296875]"
random_walk,1788871627.935771,3.847332042,0.3865305940640959,0.903,0.0,-0.11045906831758558,0.40921511455908216,0.6935060375016929,4.837622881203107,2,0.483203948183977,-161.4,2,"[603.5999755859375, 456.79998779296875]"
random_walk,1788871627.9859643,3.8975254070000003,0.4062826644799087,0.903,0.0,-0.11045906831758558,0.4102668569397598,0.6936627709762144,5.056189153362542,2,0.4433204476989503,-185.60999999999999,2,"[643.5999755859375, 378.20001220703125]"
random_walk,1788871628.0359159,3.9474768200000003,0.4445262293557456,0.903,0.0,-0.11045906831758558,0.4111608379633358,0.6937959944295576,5.273959424516754,2,0.41570879351700873,-190.99,2,"[643.5999755859375, 378.20001220703125]"
random_walk,1788871628.0857642,3.997325269,0.4994439748956504,0.903,0.0,-0.11045906831758558,0.4119207218333754,0.6939092343648994,5.491501653920228,2,0.40343694721392365,-169.47,2,"[642.7999877929688, 359.79998779296875]"
random_walk,1788871628.1359491,4.047510126000001,0.5688377657980687,0.903,0.0,-0.11045906831758558,0.4125666231229091,0.6940054883099399,5.710104604597888,2,0.40343694721392365,-67.25,2,"[642.7999877929688, 359.79998779296875]"
random_walk,1788871628.1858115,4.097372622,0.6487579961276271,0.903,0.0,-0.11045906831758558,0.4131156392190127,0.6940873041632244,5.927700129889484,2,0.4203107358806657,2.69,2,"[645.5999755859375, 354.20001220703125]"
random_walk,1788871628.2359254,4.147486366,0.7360242795954111,0.903,0.0,-0.11045906831758558,0.41358230290070075,0.6941568476385162,6.146104872009186,2,0.4586602555778067,2.69,2,"[645.5999755859375, 354.20001220703125]"
random_walk,1788871628.2857635,4.197324366,0.8258535520252069,0.903,0.0,-0.11045906831758558,0.4139789670301356,0.6942159595925141,0.08055645284718338,3,0.5322913333963175,2.69,2,"[617.5999755859375, 404.3999938964844]"
random_walk,1788871628.335757,4.247317981,0.914421712424258,0.903,0.0,-0.11045906831758558,0.41431613154015523,0.6942662047534124,0.2985905237853679,3,0.5951845456996288,5.38,2,"[617.5999755859375, 404.3999938964844]"
random_walk,1788871628.3857598,4.297320781000001,0.9973801925721824,0.903,0.0,-0.11045906831758558,0.41460272137367193,0.694308913140176,0.516755104739886,3,0.6734175658817965,5.38,2,"[584.0, 492.3999938964844]"
random_walk,1788871628.4359314,4.347492505,1.0708726151983972,0.903,0.0,-0.11045906831758558,0.4148463227321611,0.694345215268925,0.7354584861615052,3,0.7531845668518499,45.73,2,"[584.0, 492.3999938964844]"
random_walk,1788871628.4858022,4.39736301,1.1309042406508103,0.903,0.0,-0.11045906831758558,0.4150533838868769,0.6943760720783617,0.9531234757931415,3,0.8390874909734457,2.69,2,"[546.5999755859375, 576.4000244140625]"
random_walk,1788871628.5360506,4.4476114860000004,1.1752256768113978,0.903,0.0,-0.11045906831758558,0.4152293858683853,0.6944023003663828,1.172240706766015,3,0.9249904150950417,2.69,2,"[546.5999755859375, 576.4000244140625]"
random_walk,1788871628.585783,4.497343929,1.2011012815277269,0.903,0.0,-0.11045906831758558,0.4153789875526675,0.6944245944112009,1.3893544892902163,3,1.000155473701438,2.69,2,"[503.3999938964844, 621.0]"
random_walk,1788871628.6358383,4.547399400000001,1.2077637420861125,0.903,0.0,-0.11045906831758558,0.4155061489843073,0.6944435443492961,1.6077284103567813,3,1.0661166475805206,61.87,2,"[503.3999938964844, 621.0]"
random_walk,1788871628.6857755,4.597336602,1.1820466096045077,0.903,0.0,-0.11045906831758558,0.40272110471288786,0.7007994303076971,1.827686940574587,3,1.1366797638232602,61.87,2,"[444.6000061035156, 656.0]"
random_walk,1788871628.735797,4.647357917,1.1403247169227915,0.903,0.0,-0.11045906831758558,0.3918538170821813,0.7062019333723379,2.049626517664233,3,1.1719613219446299,83.39,2,"[444.6000061035156, 656.0]"
random_walk,1788871628.7857654,4.697326416,1.2556391738603006,0.903,0.0,0.06051036896755484,0.38261662259608076,0.7107940609772826,2.2728730935998023,3,1.1857671490356005,104.91,2,"[425.3999938964844, 676.0]"
random_walk,1788871628.8359444,4.747505279,1.1884128632101345,0.903,0.0,0.06051036896755484,0.3747650072828953,0.7146973694414855,2.497946479762085,3,1.1857671490356005,-2.69,2,"[425.3999938964844, 676.0]"
random_walk,1788871628.8857374,4.79729824,1.113143888739719,0.903,0.0,0.06051036896755484,0.36809113426668766,0.718015181636058,2.722959353817366,3,1.1780972450961724,110.28999999999999,2,"[484.79998779296875, 662.7999877929688]"
random_walk,1788871628.935958,4.847518766,1.032528268803671,0.903,0.0,0.06051036896755484,0.36241834220291114,0.7208353220014447,2.949985273012164,3,1.179631225884058,61.87,2,"[484.79998779296875, 662.7999877929688]"
random_walk,1788871628.985772,4.897332994,0.9509704033080018,0.903,0.0,0.06051036896755484,0.3575964689487011,0.7232324413120234,3.1766672090728143,3,1.1780972450961724,-2.69,2,"[465.0, 645.7999877929688]"
random_walk,1788871629.035922,4.94748309,0.8714669843974674,0.903,0.0,0.06051036896755484,0.3534978766826226,0.7252699927260152,3.405007261368805,3,1.1489516101263453,-26.9,2,"[465.0, 645.7999877929688]"
random_walk,1788871629.085816,4.997376889,0.7983324541352046,0.903,0.0,0.06051036896755484,0.35001407325645584,0.7270019114279084,3.633057567066558,3,1.0783884938836057,-26.9,2,"[505.0, 621.2000122070312]"
random_walk,1788871629.1357718,5.047332797,0.7346536792649115,0.903,0.0,0.06051036896755484,0.3470528403442141,0.7284740423245175,3.86165154914978,3,1.004757416065095,-10.76,2,"[505.0, 621.2000122070312]"
random_walk,1788871629.1857703,5.097331292000001,0.6833741039821206,0.903,0.0,0.06051036896755484,0.3445357923688086,0.7297253535866353,4.091021602116424,3,0.9311263382465842,-118.36,2,"[496.79998779296875, 614.7999877929688]"
random_walk,1788871629.23575,5.147311119,0.647069641590726,0.903,0.0,0.06051036896755484,0.34239630158971396,0.7307889681594354,4.320513374975569,3,0.859029241215959,-13.45,2,"[496.79998779296875, 614.7999877929688]"
random_walk,1788871629.2857862,5.197347168,0.6273809339121297,0.903,0.0,0.06051036896755484,0.3405777344274835,0.7316930405463155,4.5505892824914795,3,0.77772825945802,-2.69,2,"[551.0, 528.5999755859375]"
random_walk,1788871629.3357933,5.247354242,0.6252680098780902,0.903,0.0,0.06051036896755484,0.3390319523395876,0.7324615020751635,4.780651249422036,3,0.722504951094137,-21.52,2,"[551.0, 528.5999755859375]"
random_walk,1788871629.3857589,5.297319905,0.6407183906600136,0.903,0.0,0.06051036896755484,0.3377180375648761,0.7331146943746844,5.010805668872543,3,0.679553489033339,-67.25,2,"[573.2000122070312, 533.0]"
random_walk,1788871629.4360044,5.347565351,0.6730568724821955,0.903,0.0,0.06051036896755484,0.33660121000637133,0.7336699078292771,5.242203290603438,3,0.6488738732756262,-21.52,2,"[573.2000122070312, 533.0]"
random_walk,1788871629.4857512,5.397312256,0.7201204807829423,0.903,0.0,0.06051036896755484,0.3356519065816423,0.7341418392656809,5.4719681115993986,3,0.6273981422452273,-21.52,2,"[579.2000122070312, 489.79998779296875]"
random_walk,1788871629.5359077,5.447468765,0.7800028041558906,0.903,0.0,0.06051036896755484,0.33484499867062256,0.7345429809866242,5.7031692747489515,3,0.6335340653967698,2.69,2,"[579.2000122070312, 489.79998779296875]"
random_walk,1788871629.5857708,5.497331757,0.8490598509913064,0.903,0.0,0.06051036896755484,0.3341591269462558,0.734883951449426,5.933605517109218,3,0.6534758156392831,2.69,2,"[579.7999877929688, 485.3999938964844]"
random_walk,1788871629.6359189,5.547479984000001,0.9242177312182753,0.903,0.0,0.06051036896755484,0.3335761359805441,0.7351737763428075,6.165119085801898,3,0.6856894121848816,8.07,2,"[579.7999877929688, 485.3999938964844]"
random_walk,1788871629.6858172,5.597378136000001,1.0009287320399218,0.903,0.0,0.06051036896755484,0.3330805936596891,0.7354201275021817,0.11257791518637106,4,0.7317088358214509,43.04,2,"[566.0, 508.20001220703125]"
random_walk,1788871629.735915,5.647475872,1.080383615914602,0.903,0.0,0.06051036896755484,0.35544522173037796,0.7072216821750945,0.3350411591685827,4,0.786932144185334,51.11,2,"[566.0, 508.20001220703125]"
random_walk,1788871629.785791,5.69735176,1.1590365242994252,0.903,0.0,0.06051036896755484,0.3744551555904635,0.6832530036470705,0.54938372399155,4,0.8574952604280734,2.69,2,"[544.4000244140625, 548.5999755859375]"
random_walk,1788871629.8359618,5.7475226390000005,1.2320662117265138,0.903,0.0,0.06051036896755484,0.39061359937153617,0.6628796268982501,0.7580724703034498,4,0.9280583766708129,2.69,2,"[544.4000244140625, 548.5999755859375]"
random_walk,1788871629.8857872,5.79734831,1.2948479219885443,0.903,0.0,0.06051036896755484,0.404348276585448,0.6455622566617527,0.9604264058913259,4,1.0231651855197226,2.69,2,"[504.6000061035156, 599.2000122070312]"
random_walk,1788871629.935781,5.847341907000001,1.3446840273101826,0.903,0.0,0.06051036896755484,0.416022752217273,0.63084249196073,1.1585740063560266,4,1.0967962633382335,67.25,2,"[504.6000061035156, 599.2000122070312]"
random_walk,1788871629.9857624,5.897323536,1.379373626190915,0.903,0.0,0.06051036896755484,0.42594605650432427,0.6183306919648606,1.352780158877522,4,1.1688933603688585,94.14999999999999,2,"[480.3999938964844, 643.4000244140625]"
random_walk,1788871630.0357897,5.947350569,1.3977327826470345,0.903,0.0,0.06051036896755484,0.43438086514831786,0.6076956619683717,1.5437853063200855,4,1.23178657267217,142.57,2,"[480.3999938964844, 643.4000244140625]"
random_walk,1788871630.0857909,5.997351857,1.3993448868362994,0.903,0.0,0.06051036896755484,0.4415504524957124,0.598655886471356,1.7318750110923453,4,1.2854759002481673,153.32999999999998,2,"[415.20001220703125, 688.7999877929688]"
random_walk,1788871630.1360087,6.047569942,1.38444301283706,0.903,0.0,0.06051036896755484,0.44764460174099774,0.5909720772988928,1.918000403140585,4,1.3299613430968509,177.54,2,"[415.20001220703125, 688.7999877929688]"
random_walk,1788871630.1859314,6.0974924,1.3540519431036697,0.903,0.0,0.06051036896755484,0.4528246285994903,0.584440839502299,2.10148925341052,4,1.3575729972787924,182.92,2,"[406.6000061035156, 716.0]"
random_walk,1788871630.2360525,6.147613689000001,1.3093908987313971,0.903,0.0,0.06051036896755484,0.45722765142920896,0.5788892873751943,2.2836887266339083,4,1.372912805157649,190.99,2,"[406.6000061035156, 716.0]"
random_walk,1788871630.285763,6.197323964000001,1.2527468902688468,0.903,0.0,0.06051036896755484,0.4609702208344698,0.5741704680671553,2.463316543575626,4,1.3744467859455345,190.99,2,"[401.3999938964844, 716.5999755859375]"
