mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_bias_rand_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
random_walk,1788871669.1359868,0.026288981000000003,0.9843258295460957,0.903,0.0,0.017580646001518728,0.46320002197149085,0.8424267024951972,0.13805726871861387,0,1.3023496889149093,174.85,2,"[450.0, 665.0]"
random_walk,1788871669.1858659,0.07616813700000001,1.109804519438688,0.903,0.0,0.017580646001518728,0.4722916998624974,0.8726699580941073,0.4122266352295155,0,1.35143707412725,83.39,2,"[404.20001220703125, 709.7999877929688]"
random_walk,1788871669.2358882,0.126190557,1.2272778651846774,0.903,0.0,0.017580646001518728,0.47956504217530266,0.8968645625732352,0.6938894199958896,0,1.3330293046726223,-51.11,2,"[404.20001220703125, 709.7999877929688]"
random_walk,1788871669.285968,0.176270233,1.3242585318887286,0.903,0.0,0.017580646001518728,0.48538371602554686,0.9162202461565376,0.9821040776230849,0,1.205708899278114,-13.45,2,"[427.0, 680.5999755859375]"
random_walk,1788871669.3359585,0.22626073300000002,1.3893049710759273,0.903,0.0,0.017580646001518728,0.49003865510574224,0.9317047930231797,1.2747753276533207,0,1.1136700520049756,118.36,2,"[427.0, 680.5999755859375]"
random_walk,1788871669.3858864,0.276188582,1.4143432064841595,0.903,0.0,0.017580646001518728,0.49376260636989855,0.9440924305164933,1.5712274505527817,0,1.1152040327928612,56.49,2,"[459.20001220703125, 643.4000244140625]"
random_walk,1788871669.4359193,0.32622153200000004,1.3950955166097094,0.903,0.0,0.017580646001518728,0.49674176738122355,0.9540025405111441,1.8710732206592207,0,1.1658253987930873,83.39,2,"[459.20001220703125, 643.4000244140625]"
random_walk,1788871669.4857676,0.37606968,1.3320410586395628,0.903,0.0,0.017580646001518728,0.49912509619028356,0.9619306285068647,2.1725161625621743,0,1.2532623037025687,142.57,2,"[425.79998779296875, 674.5999755859375]"
random_walk,1788871669.5358033,0.426105518,1.2296256190404342,0.903,0.0,0.017580646001518728,0.5010317592375315,0.9682730989034412,2.4769001461167925,0,1.3176894967937658,121.05,2,"[425.79998779296875, 674.5999755859375]"
random_walk,1788871669.5858107,0.476112923,1.09709371766209,0.903,0.0,0.017580646001518728,0.50255708967533,0.9733470752207023,2.782708293229711,0,1.35143707412725,145.26,2,"[395.20001220703125, 704.0]"
random_walk,1788871669.6358852,0.5261873220000001,0.9465066538395942,0.903,0.0,0.017580646001518728,0.5037773540255688,0.9774062562745114,3.090106684031515,0,1.3437671701878218,-2.69,2,"[395.20001220703125, 704.0]"
random_walk,1788871669.6858099,0.5761121330000001,0.8020527622998256,0.903,0.0,0.017580646001518728,0.4691350609307202,0.9779823241337289,3.3970127941187296,0,1.2900778426118242,-18.83,2,"[395.6000061035156, 698.7999877929688]"
random_walk,1788871669.7359543,0.626256538,0.6848715779052572,0.903,0.0,0.017580646001518728,0.44142122645484133,0.978443178421103,3.7048907673386,0,1.1995729761265714,-37.66,2,"[395.6000061035156, 698.7999877929688]"
random_walk,1788871669.7857783,0.676080584,0.6001101722839952,0.903,0.0,0.017580646001518728,0.41925015887413825,0.9788118618510022,4.0116867814110115,0,1.0799224746714913,-13.45,2,"[472.3999938964844, 625.5999755859375]"
random_walk,1788871669.8359451,0.726247367,0.5495787798771044,0.903,0.0,0.017580646001518728,0.40151330480957576,0.9791068085949215,4.320028083857087,0,0.9035146840646426,-13.45,2,"[472.3999938964844, 625.5999755859375]"
random_walk,1788871669.885784,0.7760862190000001,0.5346700452043465,0.903,0.0,0.017580646001518728,0.3873238215579258,0.9793427659900571,4.626938396093086,0,0.7731263170943632,-5.38,2,"[565.5999755859375, 534.5999755859375]"
random_walk,1788871669.9359124,0.826214585,0.5539005861835614,0.903,0.0,0.017580646001518728,0.3759722349566058,0.9795315319061655,4.935178292556437,0,0.662679700366597,-2.69,2,"[565.5999755859375, 534.5999755859375]"
random_walk,1788871669.9858713,0.876173559,0.6041014505701165,0.903,0.0,0.017580646001518728,0.3668909656755498,0.9796825446390522,5.242803572122355,0,0.5951845456996288,-37.66,2,"[618.0, 463.20001220703125]"
random_walk,1788871670.0359235,0.9262257110000001,0.6801399847664238,0.903,0.0,0.017580646001518728,0.359625950250705,0.9798033548253615,5.550880421401429,0,0.5660389107298016,-99.53,2,"[618.0, 463.20001220703125]"
