mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_bias_rand_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
random_walk,1788871714.6357634,0.003751321,0.8759127943918953,0.903,0.0,-0.03520043804700049,0.37308965463119925,0.944806330422713,0.021747780783008326,0,0.5982525072754,10.76,2,"[604.5999755859375, 475.6000061035156]"
random_walk,1788871714.685832,0.053819954,0.9865806672206408,0.903,0.0,-0.03520043804700049,0.38539622475880075,0.9273589929253437,0.31330577083805033,0,0.6381360077604268,29.59,2,"[590.4000244140625, 471.0]"
random_walk,1788871714.735834,0.103821834,1.091626728666813,0.903,0.0,-0.03520043804700049,0.3964721378736421,0.9116563891777114,0.5998843589855498,0,0.7040971816395093,32.28,2,"[590.4000244140625, 471.0]"
random_walk,1788871714.7858155,0.153803393,1.1815101255273548,0.903,0.0,-0.03520043804700049,0.4064404596769994,0.8975240458048424,0.8817437784384472,0,0.782330201821677,32.28,2,"[567.5999755859375, 518.5999755859375]"
random_walk,1788871714.8361752,0.20416331100000001,1.2487878987997787,0.903,0.0,-0.03520043804700049,0.4154119493000209,0.8848049367692602,1.160828867369144,0,0.859029241215959,2.69,2,"[567.5999755859375, 518.5999755859375]"
random_walk,1788871714.8857932,0.253781173,1.287330413161661,0.903,0.0,-0.03520043804700049,0.4234862899607402,0.8733577386372362,1.4340135975060762,0,0.9311263382465842,5.38,2,"[521.4000244140625, 610.2000122070312]"
random_walk,1788871714.9359403,0.303928285,1.2946362913301686,0.903,0.0,-0.03520043804700049,0.4307531965553877,0.8630552603184146,1.7057477889323023,0,1.0078253776408663,64.56,2,"[521.4000244140625, 610.2000122070312]"
random_walk,1788871714.9857957,0.35378356,1.2701302384000956,0.903,0.0,-0.03520043804700049,0.4372934124905704,0.8537830298314751,1.9733911536696673,0,1.0937283017624622,64.56,2,"[490.79998779296875, 623.2000122070312]"
random_walk,1788871715.0358188,0.4038069,1.2156537678842552,0.903,0.0,-0.03520043804700049,0.4431796068322348,0.8454380223932296,2.2390487091233875,0,1.1980389953386859,67.25,2,"[490.79998779296875, 623.2000122070312]"
random_walk,1788871715.085799,0.45378694100000005,1.1353985535168498,0.903,0.0,-0.03520043804700049,0.4484771817397327,0.8379275156988087,2.5022305980822273,0,1.2425244381873692,110.28999999999999,2,"[404.6000061035156, 680.7999877929688]"
random_walk,1788871715.1359453,0.503933362,1.0349211245627379,0.903,0.0,-0.03520043804700049,0.45324499915648087,0.8311680596738299,2.7639585026114126,0,1.2547962844904545,0.0,2,"[404.6000061035156, 680.7999877929688]"
random_walk,1788871715.1858046,0.553792684,0.922092592907082,0.903,0.0,-0.03520043804700049,0.45753603483155425,0.8250845492513489,3.022648441731809,0,1.2379224958237125,-2.69,2,"[399.3999938964844, 689.2000122070312]"
random_walk,1788871715.2359545,0.6039425230000001,0.8038319354248067,0.903,0.0,-0.03520043804700049,0.4613979669391203,0.819609389871116,3.280679388081012,0,1.1873011298234863,-21.52,2,"[399.3999938964844, 689.2000122070312]"
random_walk,1788871715.2858396,0.653827452,0.6890740738949692,0.903,0.0,-0.03520043804700049,0.4648737058359297,0.8146817464289065,3.5362157793414544,0,1.1136700520049756,-48.42,2,"[481.3999938964844, 656.2000122070312]"
random_walk,1788871715.336055,0.704043017,0.5845442261797297,0.903,0.0,-0.03520043804700049,0.4680018708430581,0.8102468673309179,3.7916650333184747,0,1.021631204731837,-48.42,2,"[481.3999938964844, 656.2000122070312]"
