mode,t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
combined_sweep,1788868904.869991,0.0077976090000000005,0.9101859682285173,0.903,0.0,0.3001105982888,0.5008208797723416,0.023946688677611832,0,0.521553467881118,-134.5,2,"[649.7999877929688, 379.6000061035156]"
combined_sweep,1788868904.9198813,0.057687896,0.9576847355715089,0.903,0.0,0.3008364207286667,0.5062080604029169,0.18279188323451584,0,0.5077476407901472,-134.5,2,"[649.7999877929688, 379.6000061035156]"
combined_sweep,1788868904.9696271,0.10743382800000001,1.0043768287218717,0.903,0.0,0.30156011572106667,0.5115794507476655,0.3428520601756855,0,0.5629709491540303,43.04,2,"[645.5999755859375, 372.20001220703125]"
combined_sweep,1788868905.019775,0.15758144600000001,1.0494286210122763,0.903,0.0,0.30228861280293334,0.5169864830372483,0.5056772670339617,0,0.6948932969121955,2.69,2,"[645.5999755859375, 372.20001220703125]"
combined_sweep,1788868905.0697818,0.207588352,1.0911368764265152,0.903,0.0,0.3030156269034667,0.5223825083809505,0.6698670370004817,0,0.8314175870340175,5.38,2,"[594.7999877929688, 493.79998779296875]"
combined_sweep,1788868905.119961,0.25776746500000003,1.1284044840497571,0.903,0.0,0.30374448038626667,0.5277921859403668,0.8361768301192635,0,0.9357282806102412,2.69,2,"[594.7999877929688, 493.79998779296875]"
combined_sweep,1788868905.1699374,0.30774386600000003,1.1597933261215279,0.903,0.0,0.30447077997,0.5331829080158678,1.0035965643057012,0,1.0032234352772094,67.25,2,"[500.6000061035156, 622.4000244140625]"
combined_sweep,1788868905.219968,0.35777477900000004,1.1843531799249503,0.903,0.0,0.3051978189516,0.5385791180311825,1.1728828754813976,0,1.0507768397016641,102.22,2,"[500.6000061035156, 622.4000244140625]"
combined_sweep,1788868905.2699573,0.407763874,1.201074855847667,0.903,0.0,0.30592448051706667,0.5439725267981872,1.3437756851998377,0,1.0937283017624622,64.56,2,"[462.0, 652.0]"
combined_sweep,1788868905.319776,0.457582631,1.2091872072679866,0.903,0.0,0.30664920002226664,0.5493515212554692,1.515897103254004,0,1.1336118022474888,64.56,2,"[462.0, 652.0]"
combined_sweep,1788868905.3696868,0.507493543,1.2081971463045091,0.903,0.0,0.3073747293684,0.5547365264932811,1.6898999606271286,0,1.1566215140657734,96.84,2,"[436.20001220703125, 666.5999755859375]"
combined_sweep,1788868905.4198716,0.55767824,1.1977461480909715,0.903,0.0,0.3081032718233333,0.5601438955496714,1.8663286086118878,0,1.1780972450961724,126.42999999999999,2,"[436.20001220703125, 666.5999755859375]"
combined_sweep,1788868905.469873,0.607679588,1.177894351737594,0.903,0.0,0.3088299237096,0.5655372324759669,2.043993756317079,0,1.188835110611372,121.05,2,"[422.20001220703125, 677.5999755859375]"
combined_sweep,1788868905.519873,0.657679393,1.1489513930683009,0.903,0.0,0.30955661396386663,0.5709308541762446,2.22336279616591,0,1.193437052975029,104.91,2,"[422.20001220703125, 677.5999755859375]"
combined_sweep,1788868905.5698493,0.707655872,1.111566252152666,0.903,0.0,0.310283372394,0.5763249818896848,2.404443493067541,0,1.191903072187143,34.97,2,"[414.3999938964844, 675.4000244140625]"
combined_sweep,1788868905.6199656,0.757771992,1.0666405916249335,0.903,0.0,0.31101130972453334,0.5817278596073292,2.587518259473232,0,1.1826991874598294,-2.69,2,"[414.3999938964844, 675.4000244140625]"
combined_sweep,1788868905.669864,0.8076705900000001,1.0157308575321427,0.903,0.0,0.31173648297493334,0.5871102218405552,2.7715853091716944,0,1.1596894756415448,-2.69,2,"[424.6000061035156, 667.4000244140625]"
combined_sweep,1788868905.7197561,0.85756262,0.9601817132891005,0.903,0.0,0.3124624772278667,0.5924986776976515,2.957552016667999,0,1.1213399559444037,-2.69,2,"[424.6000061035156, 667.4000244140625]"
combined_sweep,1788868905.769628,0.907434591,0.9019557894709486,0.903,0.0,0.3131873856664,0.5978790744510569,3.1449267995723917,0,1.0845244170351482,-2.69,2,"[433.6000061035156, 651.0]"
combined_sweep,1788868905.8198109,0.9576175910000001,0.8426804411176502,0.903,0.0,0.3139159398061333,0.6032865302340689,3.334947140458041,0,1.0415729549743504,-2.69,2,"[433.6000061035156, 651.0]"
combined_sweep,1788868905.8698125,1.007619022,0.7849766000622193,0.903,0.0,0.31464234779399997,0.608678056903938,3.526100920500524,0,0.9940195505498954,-18.83,2,"[463.0, 626.5999755859375]"
combined_sweep,1788868905.9197469,1.0575534880000002,0.7308826094249432,0.903,0.0,0.3153685600178667,0.6140681305792851,3.718895467980411,0,0.9418642037617837,-18.83,2,"[463.0, 626.5999755859375]"
combined_sweep,1788868905.9698653,1.107671874,0.682443526813771,0.903,0.0,0.3160964851404,0.6194709176870261,3.9138450302611743,0,0.8881748761857863,-72.63,2,"[515.5999755859375, 586.7999877929688]"
combined_sweep,1788868906.0199516,1.1577579660000001,0.6418531735674253,0.903,0.0,0.3168244035921333,0.6248736552829272,4.110493049944434,0,0.8329515678219032,-48.42,2,"[515.5999755859375, 586.7999877929688]"
combined_sweep,1788868906.0699449,1.2077515030000001,0.611000195040486,0.903,0.0,0.3175510520921333,0.6302669670757614,4.308492307195803,0,0.7731263170943632,-59.18,2,"[561.5999755859375, 521.5999755859375]"
combined_sweep,1788868906.1198912,1.257697542,0.5913434868835474,0.903,0.0,0.31827726085706665,0.6356570150783025,4.508064010664676,0,0.7133010663668231,-59.18,2,"[561.5999755859375, 521.5999755859375]"
combined_sweep,1788868906.1697443,1.307550719,0.5840000089677542,0.903,0.0,0.31900193395733334,0.6410356651100827,4.7088988103277565,0,0.6718835850939109,-99.53,2,"[595.5999755859375, 464.79998779296875]"
combined_sweep,1788868906.219858,1.357664597,0.5896374428388231,0.903,0.0,0.3197297060002667,0.6464373160343568,4.912292006305401,0,0.6350680461846554,-102.22,2,"[595.5999755859375, 464.79998779296875]"
combined_sweep,1788868906.269885,1.407691671,0.6084326840767106,0.903,0.0,0.32045651808746667,0.6518318419998963,5.1171119993016845,0,0.6105243535784852,-99.53,2,"[615.4000244140625, 420.79998779296875]"
combined_sweep,1788868906.3198829,1.4576894100000002,0.6399686866747953,0.903,0.0,0.3211832909637333,0.6572260769350555,5.323615838996731,0,0.5997864880632857,-107.6,2,"[615.4000244140625, 420.79998779296875]"
combined_sweep,1788868906.3699543,1.507761082,0.6833128811764702,0.903,0.0,0.32191098426506665,0.662627143425453,5.532080398803254,0,0.5982525072754,-53.8,2,"[622.2000122070312, 410.3999938964844]"
combined_sweep,1788868906.4198904,1.557696903,0.7367029133292257,0.903,0.0,0.3226367203914667,0.6680136834224378,5.741674345073204,0,0.6043884304269426,2.69,2,"[622.2000122070312, 410.3999938964844]"
combined_sweep,1788868906.4698677,1.6076741540000001,0.7982077718000692,0.903,0.0,0.3233631334224,0.6734052475228264,5.953157001243848,0,0.6212622190936846,2.69,2,"[610.0, 410.6000061035156]"
combined_sweep,1788868906.519682,1.6574885030000002,0.8650716903823679,0.903,0.0,0.32408803436173333,0.6787855886158626,6.165885614744438,0,0.662679700366597,2.69,2,"[610.0, 410.6000061035156]"
combined_sweep,1788868906.5696616,1.707468082,0.9346490176817358,0.903,0.0,0.3248145351449333,0.6841778040288662,0.09759203716850351,1,0.7040971816395093,2.69,2,"[605.7999877929688, 440.79998779296875]"
combined_sweep,1788868906.619871,1.757677307,1.0038097034703193,0.903,0.0,0.3255432473492,0.6895864329943889,0.314841837201584,1,0.7547185476397354,2.69,2,"[605.7999877929688, 440.79998779296875]"
combined_sweep,1788868906.669887,1.807693632,1.0688433952670686,0.903,0.0,0.326270028306,0.6949807279046747,0.5332108117901448,1,0.8130098175793898,2.69,2,"[580.2000122070312, 510.79998779296875]"
combined_sweep,1788868906.71991,1.8577165050000002,1.1266774656069622,0.903,0.0,0.32699682904266664,0.7003751696245778,0.7532807559699197,1,0.8774370106705868,2.69,2,"[580.2000122070312, 510.79998779296875]"
combined_sweep,1788868906.769757,1.907563646,1.1741757538999944,0.903,0.0,0.3277220593364,0.7057579552433642,0.974562890863103,1,0.940330222973898,29.59,2,"[534.2000122070312, 579.4000244140625]"
combined_sweep,1788868906.819952,1.95775859,1.2089754876466066,0.903,0.0,0.3284510904165333,0.7111689509611366,1.198710166596296,1,1.0016894544893238,72.63,2,"[534.2000122070312, 579.4000244140625]"
combined_sweep,1788868906.8698952,2.007701746,1.2286129683747196,0.903,0.0,0.32917676248,0.7165550154718665,1.4235144480058661,1,1.0661166475805206,75.32,2,"[489.3999938964844, 627.4000244140625]"
combined_sweep,1788868906.9197035,2.057509995,1.231875167497527,0.903,0.0,0.3299014353622667,0.7219336638856126,1.6496943113604603,1,1.1336118022474888,75.32,2,"[489.3999938964844, 627.4000244140625]"
combined_sweep,1788868906.9696453,2.107451598,1.2181516216438881,0.903,0.0,0.33062739707506666,0.727321878224169,1.8779675508237546,1,1.1704273411567443,112.98,2,"[438.79998779296875, 662.7999877929688]"
combined_sweep,1788868907.0196977,2.157504421,1.1876014535006412,0.903,0.0,0.3313550486512,0.7327226350228611,2.108471152651653,1,1.1995729761265714,99.53,2,"[438.79998779296875, 662.7999877929688]"
combined_sweep,1788868907.0698628,2.207669294,1.141403770929921,0.903,0.0,0.332083111666,0.7381264455910344,2.3408060083084266,1,1.2072428800659996,115.67,2,"[421.79998779296875, 678.5999755859375]"
combined_sweep,1788868907.1196988,2.257505327,1.0819803909998424,0.903,0.0,0.3328078965276,0.743505925134906,2.5737803973045494,1,1.205708899278114,34.97,2,"[421.79998779296875, 678.5999755859375]"
combined_sweep,1788868907.1699557,2.307762206,1.0115396132280194,0.903,0.0,0.3335378860084,0.7489240342694375,2.810137688384117,1,1.193437052975029,-2.69,2,"[410.79998779296875, 679.0]"
combined_sweep,1788868907.2199464,2.3577529210000003,0.9345463407492425,0.903,0.0,0.33426444025973334,0.754316646532244,3.047076591787059,1,1.1658253987930873,-2.69,2,"[410.79998779296875, 679.0]"
combined_sweep,1788868907.2699401,2.407746593,0.8548922604800095,0.903,0.0,0.33499096611293333,0.7597090480191563,3.285699978797183,1,1.1182719943686323,-2.69,2,"[420.20001220703125, 664.5999755859375]"
combined_sweep,1788868907.3197384,2.4575450770000002,0.7773432032283444,0.903,0.0,0.3357151290350667,0.765083911419927,3.5252300193631285,1,1.047708878125893,-2.69,2,"[420.20001220703125, 664.5999755859375]"
combined_sweep,1788868907.369632,2.5074386300000002,0.7060591041297569,0.903,0.0,0.33644072601933334,0.7704694186797514,3.7669238184782667,1,0.9786797426710391,-40.35,2,"[465.20001220703125, 627.7999877929688]"
combined_sweep,1788868907.4196906,2.5574971410000003,0.645445528399212,0.903,0.0,0.3371680490694667,0.7758677371012224,4.0108900277032,1,0.9096506072161852,-61.87,2,"[465.20001220703125, 627.7999877929688]"
combined_sweep,1788868907.4698455,2.607652152,0.5995572795347208,0.903,0.0,0.33789631664093334,0.7812730659246219,4.256874933286246,1,0.8375535101855601,-86.08,2,"[520.5999755859375, 581.5999755859375]"
combined_sweep,1788868907.5199344,2.657740768,0.5716708586808823,0.903,0.0,0.33862423252026663,0.7866757844277217,4.504441280727221,1,0.7623884515791637,-40.35,2,"[520.5999755859375, 581.5999755859375]"
combined_sweep,1788868907.5699427,2.7077491890000003,0.5639332021470108,0.903,0.0,0.3393510233306667,0.7920701524731438,4.753319969113473,1,0.6979612584879668,-107.6,2,"[590.0, 493.6000061035156]"
combined_sweep,1788868907.6198976,2.7577043420000003,0.5772383360053057,0.903,0.0,0.3400768771334667,0.7974575658848757,5.003568405771389,1,0.6473398924877406,-121.05,2,"[590.0, 493.6000061035156]"
combined_sweep,1788868907.6699436,2.807750102,0.6113353254183564,0.903,0.0,0.34080432768453334,0.8028568306404922,5.256065402975526,1,0.6043884304269426,-80.7,2,"[617.7999877929688, 425.6000061035156]"
combined_sweep,1788868907.7196944,2.857500985,0.6642206913068788,0.903,0.0,0.34152813150253336,0.808229028707808,5.508977701256635,1,0.5859806609723149,-80.7,2,"[617.7999877929688, 425.6000061035156]"
combined_sweep,1788868907.7697313,2.9075378460000003,0.7333397992637407,0.903,0.0,0.3422546415289333,0.8136213127254526,5.764529276568249,1,0.5875146417602005,2.69,2,"[630.5999755859375, 396.79998779296875]"
combined_sweep,1788868907.8198655,2.957672109,0.8145821950740291,0.903,0.0,0.3429830481117333,0.8190276733151922,6.022450494987959,1,0.6013204688511713,2.69,2,"[630.5999755859375, 396.79998779296875]"
combined_sweep,1788868907.8698876,3.007694176,0.9024401723116313,0.903,0.0,0.3437100116362667,0.8244233232750091,6.281556527345,1,0.6366020269725411,2.69,2,"[611.5999755859375, 410.0]"
combined_sweep,1788868907.9199364,3.0577429730000003,0.9913474917069454,0.903,0.0,0.34443759553066666,0.829823577728082,0.2593970476073846,2,0.6872233929727672,2.69,2,"[611.5999755859375, 410.0]"
combined_sweep,1788868907.9700189,3.1078255570000004,1.075112369874595,0.903,0.0,0.345164918886,0.8352218984148007,0.5220268699063091,2,0.7516505860639642,10.76,2,"[592.2000122070312, 460.3999938964844]"
combined_sweep,1788868908.0199099,3.157716342,1.1476287402498309,0.903,0.0,0.34589015909146664,0.840604757600199,0.7855922412829699,2,0.8268156446703606,2.69,2,"[592.2000122070312, 460.3999938964844]"
combined_sweep,1788868908.0699756,3.2077821770000003,1.2039872656104158,0.903,0.0,0.3466181926036,0.8460083491944392,1.0518735321787567,2,0.9127185687919565,13.45,2,"[538.5999755859375, 565.4000244140625]"
combined_sweep,1788868908.1197124,3.25751895,1.239309376065025,0.903,0.0,0.3473414510001333,0.8513764990485841,1.3180868487181474,2,1.012427320004523,13.45,2,"[538.5999755859375, 565.4000244140625]"
combined_sweep,1788868908.1696444,3.3074509360000004,1.2510216885502983,0.903,0.0,0.3480675108710667,0.8567654419339111,1.5870228905051125,2,1.0845244170351482,88.77,2,"[484.20001220703125, 629.4000244140625]"
combined_sweep,1788868908.219853,3.357659414,1.2374395687310522,0.903,0.0,0.34879639003426666,0.8621753100977314,1.8587079464975496,2,1.1489516101263453,96.84,2,"[484.20001220703125, 629.4000244140625]"
combined_sweep,1788868908.269867,3.407673389,1.1990412830067112,0.903,0.0,0.3495231619513333,0.8675695379135411,2.1313024320437535,2,1.1949710337629145,115.67,2,"[436.6000061035156, 674.4000244140625]"
combined_sweep,1788868908.3198614,3.457667862,1.1381557630486168,0.903,0.0,0.35024970171293335,0.8729620426310218,2.405503651177721,2,1.2210487071569704,110.28999999999999,2,"[436.6000061035156, 674.4000244140625]"
combined_sweep,1788868908.3699512,3.507757985,1.0586848883562907,0.903,0.0,0.3509778397488,0.878366410018625,2.682009340160553,2,1.2256506495206272,32.28,2,"[410.20001220703125, 691.2000122070312]"
combined_sweep,1788868908.4198573,3.5576639290000003,0.9668179767732231,0.903,0.0,0.35170314605186664,0.8837497597919288,2.9591277601355124,2,1.210310841641771,-2.69,2,"[410.20001220703125, 691.2000122070312]"
combined_sweep,1788868908.469984,3.607790608,0.8686817372446508,0.903,0.0,0.3524315258933333,0.8891559219028324,3.2391228896636566,2,1.1719613219446299,-2.69,2,"[411.79998779296875, 679.2000122070312]"
combined_sweep,1788868908.5197701,3.657576734,0.7728291399180444,0.903,0.0,0.3531554539132,0.894529041818046,3.519088356441923,2,1.0952622825503477,-2.69,2,"[411.79998779296875, 679.2000122070312]"
combined_sweep,1788868908.569663,3.7074696530000004,0.6860737798304452,0.903,0.0,0.353881167324,0.8999154132158892,3.801434248036255,2,1.0185632431560658,-24.21,2,"[445.3999938964844, 649.0]"
combined_sweep,1788868908.619837,3.7576436030000004,0.6156010537604919,0.903,0.0,0.3546095967968,0.9053219436991975,4.086539482113711,2,0.9341942998223555,-29.59,2,"[445.3999938964844, 649.0]"
combined_sweep,1788868908.6698675,3.807674249,0.5679603657870004,0.903,0.0,0.3553365539266667,0.9107175461966841,4.372764201407598,2,0.8482913757007595,-107.6,2,"[515.4000244140625, 588.5999755859375]"
combined_sweep,1788868908.719929,3.8577354980000003,0.5474067705412113,0.903,0.0,0.3560641789504,0.9161181059188362,4.66095076391731,2,0.7577865092155067,-48.42,2,"[515.4000244140625, 588.5999755859375]"
combined_sweep,1788868908.7699554,3.9077619560000003,0.5562849581836055,0.903,0.0,0.3567912445570667,0.9215145135500356,4.950612023286929,2,0.6764855274575677,-96.84,2,"[592.7999877929688, 481.79998779296875]"
combined_sweep,1788868908.8199663,3.9577729460000004,0.5944353166175351,0.903,0.0,0.35751803798346665,0.9269089010118655,5.241859839091578,2,0.619728238305799,-129.12,2,"[592.7999877929688, 481.79998779296875]"
combined_sweep,1788868908.8698626,4.0076691250000005,0.6590508697082234,0.903,0.0,0.358243130196,0.9322906617679234,5.534112994464753,2,0.5783107570328867,-88.77,2,"[621.7999877929688, 409.6000061035156]"
combined_sweep,1788868908.9197435,4.057550128,0.745261636269833,0.903,0.0,0.3589686592224,0.937675664632619,5.828231310531926,2,0.5629709491540303,-88.77,2,"[621.7999877929688, 409.6000061035156]"
combined_sweep,1788868908.9696605,4.107467186,0.8460488159851042,0.903,0.0,0.3596945428185333,0.9430632991756626,6.124184115076385,2,0.581378718608658,2.69,2,"[633.2000122070312, 385.20001220703125]"
combined_sweep,1788868909.0196788,4.157485494,0.9529616935767156,0.903,0.0,0.3604214586301333,0.9484585950017738,0.13906802431058907,3,0.6227961998815703,2.69,2,"[633.2000122070312, 385.20001220703125]"
combined_sweep,1788868909.0698576,4.20766428,1.0566356598420483,0.903,0.0,0.3611497701358667,0.9538642499129564,0.4394116206905032,3,0.6872233929727672,2.69,2,"[615.7999877929688, 419.0]"
combined_sweep,1788868909.119845,4.257651439,1.147198106358287,0.903,0.0,0.36187628642613334,0.9592565804221109,0.7407085999843233,3,0.7685243747307062,2.69,2,"[615.7999877929688, 419.0]"
combined_sweep,1788868909.1698668,4.307673522,1.2164153408453644,0.903,0.0,0.362603168128,0.9646516230798374,1.0438525250306832,3,0.8620972027917303,10.76,2,"[568.7999877929688, 530.2000122070312]"
combined_sweep,1788868909.219868,4.357674589,1.2573971693252408,0.903,0.0,0.36332981800866665,0.9700449451202203,1.3485940926620152,3,0.9572040116406401,48.42,2,"[568.7999877929688, 530.2000122070312]"
combined_sweep,1788868909.2699509,4.407757274000001,1.2657508783881166,0.903,0.0,0.36405769847026664,0.9754474007467315,1.6555518063482566,3,1.0538448012774355,91.46,2,"[497.0, 625.4000244140625]"
combined_sweep,1788868909.3197367,4.457543118,1.2401411347006754,0.903,0.0,0.3647817725356,0.9808216046368485,1.9625866399291176,3,1.1535535524900022,91.46,2,"[497.0, 625.4000244140625]"
combined_sweep,1788868909.3696623,4.50746875,1.1822360504101819,0.903,0.0,0.36550782797386666,0.9862105146221511,2.2721532026656988,3,1.2072428800659996,67.25,2,"[431.79998779296875, 680.5999755859375]"
combined_sweep,1788868909.4196846,4.557491258000001,1.09685081860737,0.903,0.0,0.36623480498533334,0.9916062646843374,2.583808543246313,3,1.227184630308513,96.84,2,"[431.79998779296875, 680.5999755859375]"
combined_sweep,1788868909.469873,4.607679643,0.9915819106279409,0.903,0.0,0.3669632429456,0.9970128581631024,2.8977928648795306,3,1.2241166687327416,-2.69,2,"[413.6000061035156, 691.2000122070312]"
combined_sweep,1788868909.5197594,4.657566014,0.8770553406429528,0.903,0.0,0.36768877284400003,1.0023978674999339,3.2122128058907435,3,1.1965050145508,-2.69,2,"[413.6000061035156, 691.2000122070312]"
combined_sweep,1788868909.5698745,4.707681116000001,0.7637298688745093,0.903,0.0,0.368416429158,1.007798659463898,3.5292532825649516,3,1.145883648550574,-16.14,2,"[419.79998779296875, 666.2000122070312]"
combined_sweep,1788868909.6198506,4.75765715,0.6635452776545757,0.903,0.0,0.36914282650746666,1.0131901071737084,3.8474383728236283,3,1.0676506283684062,-18.83,2,"[419.79998779296875, 666.2000122070312]"
combined_sweep,1788868909.6699395,4.807746206,0.5865854744931978,0.903,0.0,0.3698708940566667,1.0185939513969884,4.168056004096037,3,0.9694758579437253,-18.83,2,"[454.20001220703125, 634.0]"
combined_sweep,1788868909.7198164,4.8576229810000005,0.5416177287633359,0.903,0.0,0.37059573599066664,1.0239738545421586,4.488939080032381,3,0.8406214717613314,-18.83,2,"[454.20001220703125, 634.0]"
combined_sweep,1788868909.7696354,4.9074420430000005,0.533504452920486,0.903,0.0,0.37132073892493334,1.0293549526593635,4.811580081112716,3,0.7378447589729934,-34.97,2,"[558.4000244140625, 542.2000122070312]"
combined_sweep,1788868909.8196578,4.9574643080000005,0.5639610925650059,0.903,0.0,0.37204774482866665,1.0347509171649878,5.136808427833124,3,0.6473398924877406,-102.22,2,"[558.4000244140625, 542.2000122070312]"
combined_sweep,1788868909.869912,5.007718491,0.63082095602136,0.903,0.0,0.3727768005137333,1.0401620955048632,5.464659311300178,3,0.5890486225480862,-129.12,2,"[627.0, 422.79998779296875]"
combined_sweep,1788868909.9198792,5.057685795,0.727158027015494,0.903,0.0,0.37350317616493334,1.0455533821663572,5.7929980479564485,3,0.5568350260024878,-83.39,2,"[627.0, 422.79998779296875]"
combined_sweep,1788868909.969944,5.107750455000001,0.8435748968257746,0.903,0.0,0.3742310581234667,1.0509558489033686,6.123717744132129,3,0.5537670644267164,2.69,2,"[636.7999877929688, 383.0]"
combined_sweep,1788868910.0199347,5.157741088000001,0.9672694505642018,0.903,0.0,0.3749574217556,1.0563470463572553,0.1722552562376194,4,0.5875146417602005,2.69,2,"[636.7999877929688, 383.0]"
combined_sweep,1788868910.0699553,5.207762028,1.08508850440635,0.903,0.0,0.37568450395933334,1.0617435771747754,0.5060025794384302,4,0.6534758156392831,2.69,2,"[620.7999877929688, 404.79998779296875]"
combined_sweep,1788868910.1197183,5.257524732,1.1832806111902308,0.903,0.0,0.3764083872310667,1.0671163649615458,0.8399629656100558,4,0.7700583555185919,2.69,2,"[620.7999877929688, 404.79998779296875]"
combined_sweep,1788868910.1696606,5.30746707,1.2512153083496598,0.903,0.0,0.3771344796130667,1.0725055491496747,1.1766342392743034,4,0.8789709914584724,10.76,2,"[570.7999877929688, 527.0]"
combined_sweep,1788868910.2196717,5.357478218000001,1.2802813166913651,0.903,0.0,0.3778613873586667,1.0779007851085285,1.5153791027782972,4,0.9878836273983529,59.18,2,"[570.7999877929688, 527.0]"
combined_sweep,1788868910.2697134,5.4075201150000005,1.2663059640411298,0.903,0.0,0.37858846273173336,1.0832972652276505,1.8558983897965042,4,1.0891263593988052,102.22,2,"[491.79998779296875, 629.7999877929688]"
combined_sweep,1788868910.3198714,5.4576779470000005,1.209995886721979,0.903,0.0,0.379316493032,1.0887008329828567,2.1985656749678526,4,1.1734953027325155,88.77,2,"[491.79998779296875, 629.7999877929688]"
combined_sweep,1788868910.3699632,5.50776966,1.1171427808123535,0.903,0.0,0.3800446959156,1.094105681681637,2.5430157641196516,4,1.23178657267217,86.08,2,"[426.79998779296875, 686.5999755859375]"
combined_sweep,1788868910.4197493,5.557555675000001,0.9988371752187304,0.903,0.0,0.38076870154346665,1.0994793776169507,2.887162507175315,4,1.2501943421267976,26.9,2,"[426.79998779296875, 686.5999755859375]"
combined_sweep,1788868910.4697604,5.607566977,0.8677209284821603,0.903,0.0,0.38149522698973337,1.1048717760835327,3.2342007561427835,4,1.2348545342479411,-2.69,2,"[415.0, 696.7999877929688]"
combined_sweep,1788868910.5197103,5.65751691,0.739774670400825,0.903,0.0,0.382221505442,1.1102623413176056,3.5828136151614522,4,1.1596894756415448,-2.69,2,"[415.0, 696.7999877929688]"
combined_sweep,1788868910.5696847,5.707491395,0.6305173866465277,0.903,0.0,0.3829481140625334,1.115655357118089,3.933279085129307,4,1.0661166475805206,-16.14,2,"[421.3999938964844, 665.4000244140625]"
combined_sweep,1788868910.6198611,5.757667535,0.5536327078286556,0.903,0.0,0.3836764353637333,1.121061084732932,4.286272759537308,4,0.9572040116406401,-13.45,2,"[421.3999938964844, 665.4000244140625]"
combined_sweep,1788868910.6698658,5.807672282,0.5195992548934918,0.903,0.0,0.38440309918186666,1.1264545102196213,4.640157493694616,4,0.8406214717613314,-102.22,2,"[506.3999938964844, 602.2000122070312]"
combined_sweep,1788868910.719926,5.857732675,0.5332810504956267,0.903,0.0,0.3851307958258667,1.1318556015198733,4.9962444211973995,4,0.7271068934577939,-43.04,2,"[506.3999938964844, 602.2000122070312]"
