Device: cuda | threads: 4
lambda_future: fisso a 0.5 in fase 1, cercato in [1e-3, 3.0] (log) nelle fasi 2/3
=== FASE 2 | 8 trial (questo worker) | 30 epoche ===

Caricamento dataset...
Trovati 69 trial.
Dataset grezzo: 69 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).
Feature in input per timestep: 1

--- Fase 2, architettura #1: gru=512, mlp=256 ---

[I 2026-09-09 10:36:25,423] Using an existing study with name 'fish_forward_phase2_arch1' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/SensorEstimator/../../../src/net/scaler/scalers.pkl (nessun refit).
Dataset: 55461 campioni da 69 trial. seq feature/timestep = 1
  Trial 3 | Epoch  0 | val 0.1431
  Trial 3 | Epoch  1 | val 0.1365
  Trial 3 | Epoch  2 | val 0.1329
  Trial 3 | Epoch  3 | val 0.1343
  Trial 3 | Epoch  4 | val 0.1364
  Trial 3 | Epoch  5 | val 0.1342
  Trial 3 | Epoch  6 | val 0.1354
  Trial 3 | Epoch  7 | val 0.1336
  Trial 3 | Epoch  8 | val 0.1305
  Trial 3 | Epoch  9 | val 0.1341
  Trial 3 | Epoch 10 | val 0.1348
  Trial 3 | Epoch 11 | val 0.1335
  Trial 3 | Epoch 12 | val 0.1354
  Trial 3 | Epoch 13 | val 0.1343
  Trial 3 | Epoch 14 | val 0.1385
  Trial 3 | Epoch 15 | val 0.1350
  Trial 3 | Epoch 16 | val 0.1381
  Trial 3 | Epoch 17 | val 0.1334
  Trial 3 | Epoch 18 | val 0.1332
  Trial 3 | Epoch 19 | val 0.1319
  Trial 3 | Epoch 20 | val 0.1363
  Trial 3 | Epoch 21 | val 0.1390
  Trial 3 | Epoch 22 | val 0.1347
  Trial 3 | Epoch 23 | val 0.1364
  Trial 3 | Epoch 24 | val 0.1383
  Trial 3 | Epoch 25 | val 0.1391
  Trial 3 | Epoch 26 | val 0.1339
  Trial 3 | Epoch 27 | val 0.1348
  Trial 3 | Epoch 28 | val 0.1367
  Trial 3 | Epoch 29 | val 0.1331
[I 2026-09-09 10:42:15,306] Trial 3 pruned. 
  Trial 11 | Epoch  0 | val 0.2240
  Trial 11 | Epoch  1 | val 0.1755
  Trial 11 | Epoch  2 | val 0.1663
  Trial 11 | Epoch  3 | val 0.1601
  Trial 11 | Epoch  4 | val 0.1580
  Trial 11 | Epoch  5 | val 0.1542
[I 2026-09-09 10:42:45,821] Trial 11 pruned. 
  Trial 13 | Epoch  0 | val 0.3865
  Trial 13 | Epoch  1 | val 0.3687
  Trial 13 | Epoch  2 | val 0.3775
  Trial 13 | Epoch  3 | val 0.3852
  Trial 13 | Epoch  4 | val 0.3617
  Trial 13 | Epoch  5 | val 0.3620
[I 2026-09-09 10:44:01,744] Trial 13 pruned. 
  Trial 17 | Epoch  0 | val 0.1227
  Trial 17 | Epoch  1 | val 0.1118
  Trial 17 | Epoch  2 | val 0.1097
  Trial 17 | Epoch  3 | val 0.1084
  Trial 17 | Epoch  4 | val 0.1074
  Trial 17 | Epoch  5 | val 0.1093
[I 2026-09-09 10:44:31,895] Trial 17 pruned. 
  Trial 20 | Epoch  0 | val 0.1116
  Trial 20 | Epoch  1 | val 0.1041
  Trial 20 | Epoch  2 | val 0.1072
  Trial 20 | Epoch  3 | val 0.0969
  Trial 20 | Epoch  4 | val 0.0975
  Trial 20 | Epoch  5 | val 0.1016
  Trial 20 | Epoch  6 | val 0.0980
  Trial 20 | Epoch  7 | val 0.0988
  Trial 20 | Epoch  8 | val 0.0963
  Trial 20 | Epoch  9 | val 0.1016
  Trial 20 | Epoch 10 | val 0.1018
  Trial 20 | Epoch 11 | val 0.0967
  Trial 20 | Epoch 12 | val 0.1004
  Trial 20 | Epoch 13 | val 0.1029
  Trial 20 | Epoch 14 | val 0.1005
  Trial 20 | Epoch 15 | val 0.0989
  Trial 20 | Epoch 16 | val 0.1032
  Trial 20 | Epoch 17 | val 0.0954
  Trial 20 | Epoch 18 | val 0.0996
  Trial 20 | Epoch 19 | val 0.1038
  Trial 20 | Epoch 20 | val 0.0969
  Trial 20 | Epoch 21 | val 0.0983
  Trial 20 | Epoch 22 | val 0.1000
  Trial 20 | Epoch 23 | val 0.1020
  Trial 20 | Epoch 24 | val 0.0963
  Trial 20 | Epoch 25 | val 0.0973
  Trial 20 | Epoch 26 | val 0.0999
  Trial 20 | Epoch 27 | val 0.1002
  Trial 20 | Epoch 28 | val 0.1014
  Trial 20 | Epoch 29 | val 0.0967
[I 2026-09-09 10:47:50,438] Trial 20 finished with value: 0.0954327828654953 and parameters: {'lr': 0.0015511927935422504, 'batch_size': 64, 'lambda_future': 0.0034335009967294103}. Best is trial 1 with value: 0.09050412179236776.
  Trial 24 | Epoch  0 | val 0.1154
  Trial 24 | Epoch  1 | val 0.1050
  Trial 24 | Epoch  2 | val 0.1012
  Trial 24 | Epoch  3 | val 0.1055
  Trial 24 | Epoch  4 | val 0.1027
  Trial 24 | Epoch  5 | val 0.0985
  Trial 24 | Epoch  6 | val 0.1054
  Trial 24 | Epoch  7 | val 0.0984
  Trial 24 | Epoch  8 | val 0.1007
  Trial 24 | Epoch  9 | val 0.0978
  Trial 24 | Epoch 10 | val 0.0967
  Trial 24 | Epoch 11 | val 0.0962
  Trial 24 | Epoch 12 | val 0.1012
  Trial 24 | Epoch 13 | val 0.0977
  Trial 24 | Epoch 14 | val 0.0982
  Trial 24 | Epoch 15 | val 0.1004
  Trial 24 | Epoch 16 | val 0.1002
  Trial 24 | Epoch 17 | val 0.0969
  Trial 24 | Epoch 18 | val 0.0984
  Trial 24 | Epoch 19 | val 0.0972
  Trial 24 | Epoch 20 | val 0.0981
  Trial 24 | Epoch 21 | val 0.1011
