Device: cuda | threads: 4
lambda_future: fisso a 0.5 in fase 1, cercato in [1e-3, 3.0] (log) nelle fasi 2/3
=== FASE 3 | 13 trial (questo worker) | 50 epoche ===

Caricamento dataset...
Trovati 69 trial.
Dataset grezzo: 69 trial letti. Scaler e finestre verranno costruiti in split_by_trial() (fit solo sul training set).
Feature in input per timestep: 1
Best arch (fase 1/2):   gru_hidden=128, mlp_hidden=256
Best training (fase 2): lr=2.40e-03, batch_size=32 (val 0.0896)

[I 2026-09-09 11:10:38,614] Using an existing study with name 'fish_forward_phase3' instead of creating a new one.
Normalizzatore caricato da /home/gemma/tesi/aquabot/src/net/SensorEstimator/../../../src/net/scaler/scalers.pkl (nessun refit).
Dataset: 55461 campioni da 69 trial. seq feature/timestep = 1
  Trial 3 | Epoch  0 | val 0.1042
  Trial 3 | Epoch  1 | val 0.1040
  Trial 3 | Epoch  2 | val 0.0996
  Trial 3 | Epoch  3 | val 0.0999
  Trial 3 | Epoch  4 | val 0.1043
  Trial 3 | Epoch  5 | val 0.1013
  Trial 3 | Epoch  6 | val 0.1054
  Trial 3 | Epoch  7 | val 0.1038
  Trial 3 | Epoch  8 | val 0.1044
  Trial 3 | Epoch  9 | val 0.0992
  Trial 3 | Epoch 10 | val 0.1013
  Trial 3 | Epoch 11 | val 0.1030
  Trial 3 | Epoch 12 | val 0.0984
  Trial 3 | Epoch 13 | val 0.1010
  Trial 3 | Epoch 14 | val 0.1041
  Trial 3 | Epoch 15 | val 0.0959
  Trial 3 | Epoch 16 | val 0.1004
  Trial 3 | Epoch 17 | val 0.0999
  Trial 3 | Epoch 18 | val 0.1091
  Trial 3 | Epoch 19 | val 0.1012
  Trial 3 | Epoch 20 | val 0.0967
  Trial 3 | Epoch 21 | val 0.1039
  Trial 3 | Epoch 22 | val 0.1023
  Trial 3 | Epoch 23 | val 0.1038
  Trial 3 | Epoch 24 | val 0.1004
  Trial 3 | Epoch 25 | val 0.1029
  Trial 3 | Epoch 26 | val 0.1015
  Trial 3 | Epoch 27 | val 0.1011
  Trial 3 | Epoch 28 | val 0.1045
  Trial 3 | Epoch 29 | val 0.0996
  Trial 3 | Epoch 30 | val 0.1041
  Trial 3 | Epoch 31 | val 0.1049
  Trial 3 | Epoch 32 | val 0.1050
  Trial 3 | Epoch 33 | val 0.1050
  Trial 3 | Epoch 34 | val 0.1043
  Trial 3 | Epoch 35 | val 0.1023
  Trial 3 | Epoch 36 | val 0.1018
  Trial 3 | Epoch 37 | val 0.1090
  Trial 3 | Epoch 38 | val 0.1047
  Trial 3 | Epoch 39 | val 0.1060
  Trial 3 | Epoch 40 | val 0.1033
  Trial 3 | Epoch 41 | val 0.1045
  Trial 3 | Epoch 42 | val 0.1044
  Trial 3 | Epoch 43 | val 0.1134
  Trial 3 | Epoch 44 | val 0.1087
  Trial 3 | Epoch 45 | val 0.1085
  Trial 3 | Epoch 46 | val 0.1044
  Trial 3 | Epoch 47 | val 0.1063
  Trial 3 | Epoch 48 | val 0.1057
  Trial 3 | Epoch 49 | val 0.1048
[I 2026-09-09 11:18:33,868] Trial 3 finished with value: 0.09589573750015545 and parameters: {'gru_hidden': 256, 'mlp_hidden': 256, 'lr': 0.007208486661786434, 'batch_size': 32, 'lambda_future': 0.013038106157262285}. Best is trial 0 with value: 0.09486298260127143.
  Trial 7 | Epoch  0 | val 0.1053
  Trial 7 | Epoch  1 | val 0.1003
  Trial 7 | Epoch  2 | val 0.0992
  Trial 7 | Epoch  3 | val 0.1024
  Trial 7 | Epoch  4 | val 0.0989
  Trial 7 | Epoch  5 | val 0.1076
  Trial 7 | Epoch  6 | val 0.1008
  Trial 7 | Epoch  7 | val 0.1018
  Trial 7 | Epoch  8 | val 0.1040
  Trial 7 | Epoch  9 | val 0.1016
  Trial 7 | Epoch 10 | val 0.0996
  Trial 7 | Epoch 11 | val 0.0982
  Trial 7 | Epoch 12 | val 0.1023
  Trial 7 | Epoch 13 | val 0.1041
  Trial 7 | Epoch 14 | val 0.0999
  Trial 7 | Epoch 15 | val 0.0989
[I 2026-09-09 11:19:59,091] Trial 7 pruned. 
  Trial 10 | Epoch  0 | val 0.1122
  Trial 10 | Epoch  1 | val 0.1088
  Trial 10 | Epoch  2 | val 0.1051
  Trial 10 | Epoch  3 | val 0.1038
  Trial 10 | Epoch  4 | val 0.1007
  Trial 10 | Epoch  5 | val 0.0961
  Trial 10 | Epoch  6 | val 0.0998
  Trial 10 | Epoch  7 | val 0.0959
  Trial 10 | Epoch  8 | val 0.1003
  Trial 10 | Epoch  9 | val 0.0964
  Trial 10 | Epoch 10 | val 0.0958
  Trial 10 | Epoch 11 | val 0.0982
  Trial 10 | Epoch 12 | val 0.0981
  Trial 10 | Epoch 13 | val 0.1004
  Trial 10 | Epoch 14 | val 0.1003
  Trial 10 | Epoch 15 | val 0.0982
  Trial 10 | Epoch 16 | val 0.0940
  Trial 10 | Epoch 17 | val 0.0985
  Trial 10 | Epoch 18 | val 0.0963
  Trial 10 | Epoch 19 | val 0.0943
  Trial 10 | Epoch 20 | val 0.0982
  Trial 10 | Epoch 21 | val 0.0945
  Trial 10 | Epoch 22 | val 0.0957
  Trial 10 | Epoch 23 | val 0.0983
  Trial 10 | Epoch 24 | val 0.0947
  Trial 10 | Epoch 25 | val 0.0951
  Trial 10 | Epoch 26 | val 0.1014
  Trial 10 | Epoch 27 | val 0.0988
  Trial 10 | Epoch 28 | val 0.0977
  Trial 10 | Epoch 29 | val 0.0971
  Trial 10 | Epoch 30 | val 0.0982
  Trial 10 | Epoch 31 | val 0.1027
  Trial 10 | Epoch 32 | val 0.0955
  Trial 10 | Epoch 33 | val 0.0955
  Trial 10 | Epoch 34 | val 0.0951
  Trial 10 | Epoch 35 | val 0.0965
