t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
1779196824.621259,0.024978035000000003,0.9185170093717763,0.903,0.0,0.2,0.5008226774333333,0.0776630948725394,0,1.086058397823034,43.04,2,"[460.20001220703125, 627.0]"
1779196824.671388,0.07510719,0.949742598779043,0.903,0.0,0.2,0.5024932366333333,0.23589469291550447,0,1.0753205323078345,43.04,2,"[472.3999938964844, 652.5999755859375]"
1779196824.7212029,0.12492199500000001,0.9797610812872245,0.903,0.0,0.2,0.50415605,0.39391380357708683,0,1.038504993398579,-2.69,2,"[472.3999938964844, 652.5999755859375]"
1779196824.7714005,0.17511965100000002,1.0080816136749147,0.903,0.0,0.2,0.5058266048666666,0.5531946427455408,0,0.9878836273983529,-2.69,2,"[462.20001220703125, 625.0]"
1779196824.8212154,0.22493446500000003,1.0337218119250469,0.903,0.0,0.2,0.5074903015333333,0.7123433138375534,0,0.9602719732164113,-2.69,2,"[462.20001220703125, 625.0]"
1779196824.8714101,0.275129185,1.0562005179552012,0.903,0.0,0.2,0.509160082,0.8725995162803085,0,0.9602719732164113,8.07,2,"[503.3999938964844, 622.2000122070312]"
1779196824.9211397,0.324858947,1.074731697417935,0.903,0.0,0.2,0.5108222569666667,1.0326465656746666,0,0.9771457618831534,64.56,2,"[503.3999938964844, 622.2000122070312]"
1779196824.9710014,0.374720594,1.0889136328794022,0.903,0.0,0.2,0.5124846931666667,1.193239712701379,0,1.0016894544893238,75.32,2,"[479.6000061035156, 595.4000244140625]"
1779196825.0211124,0.424831528,1.098364342037546,0.903,0.0,0.2,0.5141545210666667,1.355072492917172,0,1.026233147095494,96.84,2,"[479.6000061035156, 595.4000244140625]"
1779196825.0711672,0.47488637800000005,1.1027127490451072,0.903,0.0,0.2,0.5158219219,1.5171941120863086,0,1.0507768397016641,115.67,2,"[480.0, 598.4000244140625]"
1779196825.1212027,0.524921987,1.1018119591830247,0.903,0.0,0.2,0.5174894029333333,1.679847639695078,0,1.0676506283684062,123.74,2,"[480.0, 598.4000244140625]"
1779196825.1713843,0.57510351,1.095619601039214,0.903,0.0,0.2,0.5191597603666667,1.8433076644927948,0,1.0783884938836057,123.74,2,"[453.20001220703125, 635.7999877929688]"
1779196825.2213955,0.6251147730000001,1.0842749836604386,0.903,0.0,0.2,0.5208268296666667,2.006969766621593,0,1.086058397823034,139.88,2,"[453.20001220703125, 635.7999877929688]"
1779196825.2711904,0.674909572,1.068074974714666,0.903,0.0,0.2,0.5224895576666667,2.1707267949040947,0,1.086058397823034,126.42999999999999,2,"[453.6000061035156, 622.2000122070312]"
1779196825.3212514,0.7249706490000001,1.0472883671227358,0.903,0.0,0.2,0.5241594035333333,2.3357104384769922,0,1.086058397823034,10.76,2,"[453.6000061035156, 622.2000122070312]"
1779196825.3709905,0.7747095810000001,1.0226781617335476,0.903,0.0,0.2,0.5258180036,2.5001015203151353,0,1.081456455459377,34.97,2,"[452.0, 627.0]"
1779196825.4211621,0.824881178,0.9945489334896367,0.903,0.0,0.2,0.5274878794333333,2.666135809630305,0,1.0676506283684062,-2.69,2,"[452.0, 627.0]"
1779196825.471191,0.8749101020000001,0.9638241655006238,0.903,0.0,0.2,0.5291565712666667,2.832577246862484,0,1.0492428589137786,-2.69,2,"[455.3999938964844, 614.5999755859375]"
1779196825.521217,0.9249361450000001,0.931350845671843,0.903,0.0,0.2,0.5308234277666667,2.999359339281869,0,1.0246991663076084,-2.69,2,"[455.3999938964844, 614.5999755859375]"
1779196825.5712914,0.9750105290000001,0.8979952467571777,0.903,0.0,0.2,0.5324898262333333,3.1666190321407606,0,1.0016894544893238,-2.69,2,"[474.79998779296875, 617.0]"
1779196825.621384,1.0251029010000001,0.8646086486623485,0.903,0.0,0.2,0.5341596513333333,3.334748248087633,0,0.9740778003073821,-2.69,2,"[474.79998779296875, 617.0]"
1779196825.6712568,1.074975771,0.8322939366398002,0.903,0.0,0.2,0.5358248578,3.502935110689969,0,0.944932165337555,-2.69,2,"[507.20001220703125, 608.2000122070312]"
1779196825.7210445,1.1247636970000001,0.8019586955543819,0.903,0.0,0.2,0.5374858258,3.6712139099086474,0,0.9142525495798421,-2.69,2,"[507.20001220703125, 608.2000122070312]"
