t_ros_sec,t_rel_sec,tail_target_rad,tail_bias_rad,tail_bias_offset_rad,tail_amp_rad,tail_freq_hz,phase_rad,cycle_idx,present_position_rad,present_current_ma,sensor_len,sensor_values
1779196312.3212297,0.038950245,0.9248875987391173,0.903,0.0,0.3005619695705333,0.3,0.07288676728879256,0,1.0369710126106935,-2.69,2,"[370.3333435058594, 662.5]"
1779196312.3712034,0.08892396100000001,0.9531332394425481,0.903,0.0,0.3012889362924,0.3,0.16717346368964198,0,0.9940195505498954,-2.69,2,"[469.0, 511.79998779296875]"
1779196312.4210472,0.138767638,0.9809993458616006,0.903,0.0,0.30201408785906664,0.3,0.26122473667685375,0,0.9510680884890975,-2.69,2,"[469.0, 511.79998779296875]"
1779196312.4710915,0.188812051,1.0084085045420907,0.903,0.0,0.3027419552697333,0.3,0.3556282513155713,0,0.9311263382465842,-2.69,2,"[503.25, 612.75]"
1779196312.5210834,0.23880387300000003,1.034940923304395,0.903,0.0,0.3034679644048,0.3,0.4497907498774093,0,0.9341942998223555,13.45,2,"[503.25, 612.75]"
1779196312.5713546,0.289075179,1.0605848665380009,0.903,0.0,0.30419857156679997,0.3,0.5445496069195818,0,0.9526020692769832,40.35,2,"[515.5, 599.1666870117188]"
1779196312.6211357,0.33885616700000004,1.0846953137325681,0.903,0.0,0.3049218262137333,0.3,0.6383548517329944,0,0.9786797426710391,64.56,2,"[515.5, 599.1666870117188]"
1779196312.6713285,0.389049238,1.1074890248454734,0.903,0.0,0.3056507903533333,0.3,0.7329006107755627,0,1.004757416065095,75.32,2,"[496.5, 609.25]"
1779196312.7213376,0.43905794800000003,1.1284947021126577,0.903,0.0,0.30637744622173335,0.3,0.8271469898612516,0,1.0323690702470365,96.84,2,"[496.5, 609.25]"
1779196312.7713552,0.48907584800000004,1.1475979358507138,0.903,0.0,0.3071043599405333,0.3,0.9214268118290564,0,1.0569127628532067,115.67,2,"[478.3333435058594, 630.0]"
1779196312.8210232,0.538743886,1.164527472455749,0.903,0.0,0.307827441946,0.3,1.0152096652549898,0,1.0799224746714913,115.67,2,"[478.3333435058594, 630.0]"
1779196312.8712516,0.588972193,1.1793395612163844,0.903,0.0,0.3085563824834667,0.3,1.1097523631296764,0,1.102932186489776,126.42999999999999,2,"[463.25, 646.25]"
1779196312.921047,0.638767474,1.1916778733512716,0.903,0.0,0.3092809603032,0.3,1.203729221840021,0,1.1228739367322893,131.81,2,"[463.25, 646.25]"
1779196312.971244,0.688964786,1.2015733224076486,0.903,0.0,0.31001028234066663,0.3,1.2983213997990017,0,1.141281706186917,153.32999999999998,2,"[455.0, 653.2000122070312]"
1779196313.020998,0.7387184960000001,1.2087866912802847,0.903,0.0,0.31073350324119997,0.3,1.3921222677455294,0,1.1550875332778878,158.71,2,"[455.0, 653.2000122070312]"
1779196313.0710297,0.788750222,1.2133541582123872,0.903,0.0,0.3114609291873333,0.3,1.4864685249731797,0,1.167359379580973,161.4,2,"[448.3999938964844, 661.5999755859375]"
1779196313.1210382,0.83875884,1.215172301740851,0.903,0.0,0.31218770675786667,0.3,1.5807306886769972,0,1.1780972450961724,177.54,2,"[448.3999938964844, 661.5999755859375]"
1779196313.171042,0.888762559,1.2142182421313774,0.903,0.0,0.31291421629013333,0.3,1.6749580881448285,0,1.1857671490356005,174.85,2,"[432.75, 669.75]"
1779196313.2211206,0.938841263,1.2104807270661093,0.903,0.0,0.3136418678081333,0.3,1.7693336017682246,0,1.193437052975029,174.85,2,"[432.75, 669.75]"
1779196313.2710555,0.9887760860000001,1.20399756980636,0.903,0.0,0.3143678520912,0.3,1.863492877056,0,1.1965050145508,199.06,2,"[431.1666564941406, 668.8333129882812]"
1779196313.321107,1.0388273160000001,1.1947926467752006,0.903,0.0,0.315094920372,0.3,1.9577927455265274,0,1.1965050145508,199.06,2,"[431.1666564941406, 668.8333129882812]"
1779196313.3711965,1.088917007,1.1829169285746823,0.903,0.0,0.31582344256746664,0.3,2.0522811849544937,0,1.1965050145508,88.77,2,"[428.5, 666.75]"
1779196313.4209888,1.138709293,1.1685898841649964,0.903,0.0,0.31654687003026666,0.3,2.1461088437748526,0,1.1949710337629145,75.32,2,"[428.5, 666.75]"
1779196313.4710498,1.188770303,1.1517525025159279,0.903,0.0,0.3172743436166667,0.3,2.240461279886934,0,1.188835110611372,45.73,2,"[361.5, 666.3333129882812]"
1779196313.5211895,1.2389099000000001,1.1326004394157618,0.903,0.0,0.31800241939173335,0.3,2.334891819133976,0,1.179631225884058,48.42,2,"[361.5, 666.3333129882812]"
1779196313.57136,1.289080604,1.1112911993844772,0.903,0.0,0.318731028046,0.3,2.4293914721627603,0,1.167359379580973,-2.69,2,"[429.3999938964844, 544.4000244140625]"
1779196313.6211538,1.338874378,1.0881464744746667,0.903,0.0,0.31945580173146665,0.3,2.5233937344196207,0,1.1504855909142309,-2.69,2,"[429.3999938964844, 544.4000244140625]"
1779196313.6710608,1.3887813580000001,1.0632330471709575,0.903,0.0,0.32018122405413335,0.3,2.6174801241295143,0,1.1320778214596032,-2.69,2,"[426.75, 658.75]"
1779196313.7211096,1.4388300250000001,1.0367284272841815,0.903,0.0,0.32090813791826667,0.3,2.711759964946875,0,1.1121360712170898,-2.69,2,"[426.75, 658.75]"
1779196313.7712266,1.488947315,1.008832822023565,0.903,0.0,0.32163706861666663,0.3,2.8063013867066258,0,1.0921943209745766,-2.69,2,"[439.1666564941406, 643.5]"
1779196313.8210502,1.538770798,0.980061258129959,0.903,0.0,0.3223610630684,0.3,2.9002025832995013,0,1.069184609156292,-2.69,2,"[439.1666564941406, 643.5]"
1779196313.8712168,1.5889372000000002,0.9503017410793515,0.903,0.0,0.3230893461469333,0.3,2.99466000955311,0,1.0446409165501216,-2.69,2,"[457.75, 635.5]"
1779196313.9212837,1.639004142,0.9200016112058953,0.903,0.0,0.3238172231932,0.3,3.0890647739173853,0,1.0154952815802945,-2.69,2,"[457.75, 635.5]"
1779196313.9711852,1.688905754,0.889526547908359,0.903,0.0,0.3245424038265333,0.3,3.1831198168157813,0,0.9894176081862386,-2.69,2,"[461.0, 633.3333129882812]"
1779196314.0210543,1.738774733,0.8590294088960879,0.903,0.0,0.3252677056824,0.3,3.2771905821287715,0,0.961805954004297,-2.69,2,"[461.0, 633.3333129882812]"
1779196314.0712337,1.7889542740000002,0.8286459493330692,0.903,0.0,0.3259963927294667,0.3,3.3717004026080195,0,0.9311263382465842,-2.69,2,"[486.5, 609.0]"
1779196314.121211,1.8389314710000002,0.7988778405646153,0.903,0.0,0.3267229650021333,0.3,3.4659359394291425,0,0.9035146840646426,-8.07,2,"[486.5, 609.0]"
1779196314.1709032,1.888623739,0.7700384852514299,0.903,0.0,0.3274461097625333,0.3,3.559726932093323,0,0.8743690490948155,-16.14,2,"[518.0, 580.25]"
1779196314.2209494,1.9386698930000001,0.7420928247549045,0.903,0.0,0.328173279268,0.3,3.65403992927955,0,0.842155452549217,-34.97,2,"[518.0, 580.25]"
1779196314.2711499,1.98887048,0.7153996815324897,0.903,0.0,0.3289020863168,0.3,3.7485653138371227,0,0.8145437983672754,-43.04,2,"[539.1666870117188, 564.5]"
1779196314.3211758,2.038896453,0.6903326906485263,0.903,0.0,0.32962896627466665,0.3,3.8428407570530867,0,0.7853981633974483,-69.94,2,"[539.1666870117188, 564.5]"
1779196314.3713346,2.089055081,0.6669950936999602,0.903,0.0,0.33035763140546665,0.3,3.937347735019302,0,0.7593204900033924,-88.77,2,"[558.25, 542.0]"
1779196314.4212375,2.138957904,0.6457673750984876,0.903,0.0,0.3310827076894667,0.3,4.031389243936546,0,0.7317088358214509,-88.77,2,"[558.25, 542.0]"
1779196314.4712167,2.188937225,0.626681042894073,0.903,0.0,0.3318096540937333,0.3,4.125673305169478,0,0.7071651432152806,-102.22,2,"[582.0, 514.0]"
1779196314.5212114,2.2389319860000003,0.6099804191981282,0.903,0.0,0.33253627269866665,0.3,4.219914851229029,0,0.6856894121848816,-129.12,2,"[582.0, 514.0]"
1779196314.5710657,2.2887863090000002,0.5958340890684457,0.903,0.0,0.33326184910373335,0.3,4.31402122523811,0,0.6642136811544826,-134.5,2,"[607.5, 484.5]"
1779196314.62096,2.3386805180000003,0.5843642195278933,0.903,0.0,0.33398662889319997,0.3,4.40802427917632,0,0.6427379501240836,-142.57,2,"[607.5, 484.5]"
1779196314.6711984,2.388918937,0.5756248612319725,0.903,0.0,0.334715624294,0.3,4.502574092758366,0,0.6258641614573416,-174.85,2,"[517.1666870117188, 465.1666564941406]"
1779196314.7213519,2.439072393,0.5697827652899298,0.903,0.0,0.33544437190146664,0.3,4.597091767847568,0,0.6105243535784852,-150.64,2,"[517.1666870117188, 465.1666564941406]"
1779196314.7713416,2.4890621530000003,0.5669039762541661,0.903,0.0,0.33617075577853334,0.3,4.691302869989349,0,0.5982525072754,-177.54,2,"[625.5999755859375, 371.20001220703125]"
1779196314.8211598,2.538880336,0.5669999056243527,0.903,0.0,0.33689563677813333,0.3,4.785319050758302,0,0.5890486225480862,-177.54,2,"[625.5999755859375, 371.20001220703125]"
1779196314.8711236,2.588843975,0.5700838709048419,0.903,0.0,0.33762216777613335,0.3,4.879549234305543,0,0.5829126993965437,-180.23,2,"[636.75, 439.0]"
1779196314.921152,2.638872541,0.5761427134128008,0.903,0.0,0.3383485295770667,0.3,4.97375747319978,0,0.5844466801844292,-188.29999999999998,2,"[636.75, 439.0]"
1779196314.9710467,2.6887672510000002,0.5851338756727619,0.903,0.0,0.3390747682952,0.3,5.067949748405107,0,0.5829126993965437,-190.99,2,"[632.5, 433.3333435058594]"
1779196315.0209887,2.7387093420000004,0.5969765164412042,0.903,0.0,0.3398002314274667,0.3,5.162041431070303,0,0.5829126993965437,-131.81,2,"[632.5, 433.3333435058594]"
1779196315.0711727,2.7888933070000004,0.6116542801917357,0.903,0.0,0.340528811204,0.3,5.2565373386923255,0,0.5829126993965437,-91.46,2,"[620.25, 433.25]"
1779196315.1213114,2.839031914,0.6289978364818116,0.903,0.0,0.34125719495493334,0.3,5.3510078220333215,0,0.5844466801844292,-67.25,2,"[620.25, 433.25]"
1779196315.1713567,2.8890772040000003,0.6488332563630388,0.903,0.0,0.34198441714373334,0.3,5.44532765218357,0,0.5936505649117432,-59.18,2,"[624.1666870117188, 435.0]"
1779196315.221055,2.9387756730000003,0.6708909148186166,0.903,0.0,0.3427076166512,0.3,5.539125745475466,0,0.6059224112148283,-59.18,2,"[624.1666870117188, 435.0]"
1779196315.2711303,2.988850755,0.6952313530007477,0.903,0.0,0.34343490434173335,0.3,5.633454071120568,0,0.6227961998815703,5.38,2,"[618.25, 436.25]"
1779196315.321208,3.038928422,0.7215544378351687,0.903,0.0,0.3441628935272,0.3,5.727873379802192,0,0.641203969336198,5.38,2,"[618.25, 436.25]"
1779196315.3709247,3.088645258,0.7494190153936516,0.903,0.0,0.34488604751626667,0.3,5.821665569413174,0,0.6596117387908257,2.69,2,"[603.25, 457.25]"
1779196315.4211512,3.1388716320000003,0.7790060652394165,0.903,0.0,0.3456152563972,0.3,5.916243071107914,0,0.6826214506091103,2.69,2,"[603.25, 457.25]"
1779196315.4711776,3.188898173,0.8097367373666472,0.903,0.0,0.3463422969484,0.3,6.010539343083171,0,0.7071651432152806,2.69,2,"[594.3333129882812, 468.3333435058594]"
1779196315.5213382,3.2390586760000004,0.8415037989187996,0.903,0.0,0.34707105702546664,0.3,6.10505863546427,0,0.7332428166093364,2.69,2,"[594.3333129882812, 468.3333435058594]"
1779196315.5713744,3.289094957,0.8738641151596457,0.903,0.0,0.34779778624359997,0.3,6.199314527920833,0,0.7623884515791637,2.69,2,"[591.25, 495.0]"
1779196315.6210067,3.338727131,0.9064455452009863,0.903,0.0,0.34852066999986664,0.3,0.00988636148794697,1,0.7915340865489908,2.69,2,"[591.25, 495.0]"
1779196315.6710172,3.3887375430000004,0.93930960867795,0.903,0.0,0.34924748573493336,0.3,0.10415347508514916,1,0.8222137023067037,2.69,2,"[564.0, 527.8333129882812]"
1779196315.7212,3.438920548,0.9720730715111622,0.903,0.0,0.3499762195648,0.3,0.19866936323644868,1,0.8528933180644165,2.69,2,"[564.0, 527.8333129882812]"
1779196315.7709706,3.4886909160000004,1.0041601728882195,0.903,0.0,0.3507005138682667,0.3,0.29260945023310203,1,0.880504972246358,10.76,2,"[546.5, 557.25]"
1779196315.8211505,3.538871211,1.0356532491765957,0.903,0.0,0.3514287510796,0.3,0.3870609275668615,1,0.9127185687919565,32.28,2,"[546.5, 557.25]"
1779196315.87118,3.5889007950000003,1.0660355159671442,0.903,0.0,0.3521556333628,0.3,0.4813366723757202,1,0.944932165337555,51.11,2,"[522.7999877929688, 587.5999755859375]"
1779196315.9212856,3.6390062960000003,1.095149197015055,0.903,0.0,0.3528840074781333,0.3,0.5758059059911584,1,0.9771457618831534,67.25,2,"[522.7999877929688, 587.5999755859375]"
1779196315.9711869,3.6889072950000004,1.122544479294544,0.903,0.0,0.3536090970892,0.3,0.669849143412681,1,1.0062913968529805,80.7,2,"[492.6000061035156, 624.7999877929688]"
1779196316.0213163,3.739036656,1.1481949750177969,0.903,0.0,0.35433680551973334,0.3,0.7642320385221764,1,1.0369710126106935,80.7,2,"[492.6000061035156, 624.7999877929688]"
1779196316.071062,3.788782659,1.1716571017666513,0.903,0.0,0.35506111841133337,0.3,0.8581745363770317,1,1.0661166475805206,118.36,2,"[482.25, 637.0]"
1779196316.121219,3.8389394030000004,1.1929536972162864,0.903,0.0,0.35578959680333333,0.3,0.9526572945488434,1,1.0906603401866908,145.26,2,"[482.25, 637.0]"
